age,rate,value
0_to_4,2175.8,1759
5_to_9,1662.9,1856
10_to_14,3075.6,2755
15_to_19,7644.2,6735
20_to_24,11983.5,9956
25_to_29,9998,9604
30_to_34,8794,8945
35_to_39,8505.8,8224
40_to_44,8119.4,7592
45_to_49,9714.3,8344
50_to_54,8854.8,9040
55_to_59,7165.1,8110
60_to_64,5688.6,5629
65_to_69,3407.9,3189
70_to_74,3021,2799
75_to_79,3754.3,2526
80_to_84,5210.9,2609
85_to_89,7829,2543
90+,12854.7,2677
