n,area_number,actual_data,synthetic_cntrl,difference,area_name,date
62,1,.72067308,.43772033,.28295276,Barking and Dagenham,28may2020
30,1,.85099852,.84481925,.006179302,Barking and Dagenham,26apr2020
83,1,.58826309,.14478832,.44347477,Barking and Dagenham,18jun2020
9,1,.78174043,.73416859,.047571853,Barking and Dagenham,05apr2020
74,1,.91027391,.31013933,.60013461,Barking and Dagenham,09jun2020
88,1,.09962821,.05427466,.04535355,Barking and Dagenham,23jun2020
87,1,.16957745,.076442488,.093134962,Barking and Dagenham,22jun2020
72,1,.96674961,.36238196,.60436761,Barking and Dagenham,07jun2020
7,1,.84176898,.80305856,.038710438,Barking and Dagenham,03apr2020
38,1,.58463192,.56292635,.021705545,Barking and Dagenham,04may2020
24,1,.56843913,.58601904,-.017579893,Barking and Dagenham,20apr2020
61,1,.73292291,.43311259,.29981032,Barking and Dagenham,27may2020
55,1,.54845929,.56787586,-.019416591,Barking and Dagenham,21may2020
85,1,.36175478,.11500213,.24675265,Barking and Dagenham,20jun2020
3,1,1.0789369,1.0460473,.032889571,Barking and Dagenham,30mar2020
23,1,.52677685,.58324021,-.056463379,Barking and Dagenham,19apr2020
69,1,.95875728,.40634361,.5524137,Barking and Dagenham,04jun2020
39,1,.57794785,.52607441,.051873457,Barking and Dagenham,05may2020
4,1,.99432647,.96857738,.025749106,Barking and Dagenham,31mar2020
18,1,.5359984,.75580317,-.21980476,Barking and Dagenham,14apr2020
33,1,.76488537,.7797116,-.014826248,Barking and Dagenham,29apr2020
34,1,.71506524,.73769671,-.022631476,Barking and Dagenham,30apr2020
89,1,.049210947,.032510977,.01669997,Barking and Dagenham,24jun2020
80,1,.8230322,.17629984,.64673239,Barking and Dagenham,15jun2020
84,1,.47519109,.13133042,.34386066,Barking and Dagenham,19jun2020
67,1,.85783339,.42308691,.43474647,Barking and Dagenham,02jun2020
65,1,.75166404,.43787047,.31379357,Barking and Dagenham,31may2020
32,1,.80938029,.81623262,-.0068522999,Barking and Dagenham,28apr2020
11,1,.73157638,.70091897,.030657429,Barking and Dagenham,07apr2020
47,1,.51044232,.41019118,.10025113,Barking and Dagenham,13may2020
66,1,.79928881,.4314104,.36787841,Barking and Dagenham,01jun2020
13,1,.68249005,.71209061,-.029600568,Barking and Dagenham,09apr2020
50,1,.44673276,.55426401,-.10753127,Barking and Dagenham,16may2020
75,1,.88743556,.28260744,.60482812,Barking and Dagenham,10jun2020
51,1,.44005093,.60403633,-.16398542,Barking and Dagenham,17may2020
17,1,.56263274,.77310336,-.21047062,Barking and Dagenham,13apr2020
16,1,.59190392,.76992708,-.17802317,Barking and Dagenham,12apr2020
40,1,.58011317,.49507082,.085042357,Barking and Dagenham,06may2020
45,1,.56193054,.38797924,.17395131,Barking and Dagenham,11may2020
79,1,.85581595,.19104543,.66477048,Barking and Dagenham,14jun2020
54,1,.49945748,.60701519,-.10755774,Barking and Dagenham,20may2020
53,1,.46294352,.63183254,-.16888902,Barking and Dagenham,19may2020
73,1,.93969542,.33773279,.60196263,Barking and Dagenham,08jun2020
37,1,.60202813,.60448933,-.0024612227,Barking and Dagenham,03may2020
64,1,.72295636,.44036037,.28259599,Barking and Dagenham,30may2020
90,1,.018633898,.014588622,.0040452755,Barking and Dagenham,25jun2020
5,1,.92891067,.90275013,.026160559,Barking and Dagenham,01apr2020
1,1,1.3052992,1.2346039,.070695274,Barking and Dagenham,28mar2020
6,1,.87983525,.84814054,.031694684,Barking and Dagenham,02apr2020
67,2,.6458866,.78797984,-.14209321,Barnet,02jun2020
52,2,.75411522,.72992826,.024186973,Barnet,18may2020
85,2,.18365106,.21653199,-.032880928,Barnet,20jun2020
42,2,.7560699,.74102592,.015043991,Barnet,08may2020
84,2,.24752501,.29790097,-.050375976,Barnet,19jun2020
49,2,.70850122,.7022779,.0062233028,Barnet,15may2020
37,2,.65667647,.65787166,-.0011952044,Barnet,03may2020
6,2,.71804744,.90030158,-.18225412,Barnet,02apr2020
74,2,.60474718,.78624588,-.18149869,Barnet,09jun2020
50,2,.72336149,.70809644,.015265045,Barnet,16may2020
72,2,.60990715,.79377127,-.1838641,Barnet,07jun2020
46,2,.70432758,.70623398,-.0019064001,Barnet,12may2020
15,2,.66815203,.69456404,-.026412005,Barnet,11apr2020
51,2,.74120128,.71740335,.023797942,Barnet,17may2020
76,2,.59893882,.77398962,-.17505081,Barnet,11jun2020
53,2,.75290567,.74458706,.008318577,Barnet,19may2020
89,2,.023207355,.029461466,-.006254111,Barnet,24jun2020
22,2,.72233611,.72489101,-.0025549047,Barnet,18apr2020
82,2,.37562248,.47099933,-.095376834,Barnet,17jun2020
57,2,.61222279,.80258971,-.19036691,Barnet,23may2020
40,2,.73367852,.72863114,.0050473772,Barnet,06may2020
81,2,.43455681,.5523653,-.11780849,Barnet,16jun2020
11,2,.61280996,.75634837,-.14353842,Barnet,07apr2020
71,2,.6139096,.79676491,-.18285532,Barnet,06jun2020
68,2,.6385535,.79105026,-.15249676,Barnet,03jun2020
21,2,.72005951,.71791714,.0021423923,Barnet,17apr2020
24,2,.71947509,.7201829,-.0007078335,Barnet,20apr2020
47,2,.69892436,.70078492,-.0018605521,Barnet,13may2020
58,2,.58142054,.81050247,-.22908196,Barnet,24may2020
27,2,.68331957,.67579091,.0075286869,Barnet,23apr2020
23,2,.72247005,.7258476,-.0033775792,Barnet,19apr2020
28,2,.66510129,.66050696,.0045943516,Barnet,24apr2020
88,2,.049086422,.054957941,-.005871518,Barnet,23jun2020
86,2,.12727024,.14683907,-.019568827,Barnet,21jun2020
8,2,.6394195,.82461059,-.18519112,Barnet,04apr2020
36,2,.6338886,.63464689,-.00075829291,Barnet,02may2020
14,2,.65280962,.70702255,-.054212946,Barnet,10apr2020
5,2,.78201723,.95676607,-.17474882,Barnet,01apr2020
48,2,.70066559,.69973117,.00093439349,Barnet,14may2020
60,2,.56541342,.81091595,-.24550255,Barnet,26may2020
33,2,.60165024,.60298342,-.0013331627,Barnet,29apr2020
38,2,.6835885,.68391532,-.00032680886,Barnet,04may2020
2,2,1.1018443,1.2365443,-.13469993,Barnet,29mar2020
87,2,.082696848,.093054838,-.010357994,Barnet,22jun2020
77,2,.58851767,.75895381,-.17043616,Barnet,12jun2020
70,2,.62052286,.79754609,-.17702326,Barnet,05jun2020
78,2,.56731421,.73109996,-.16378577,Barnet,13jun2020
80,2,.48869607,.62555993,-.13686386,Barnet,15jun2020
63,2,.63613492,.79680437,-.16066945,Barnet,29may2020
13,2,.63693547,.72191238,-.084976926,Barnet,09apr2020
83,2,.31305301,.38471726,-.071664236,Barnet,18jun2020
55,2,.69435221,.77579021,-.08143799,Barnet,21may2020
12,2,.62249488,.73840714,-.11591226,Barnet,08apr2020
61,2,.58383763,.80578995,-.22195232,Barnet,27may2020
73,2,.60713959,.7902289,-.1830893,Barnet,08jun2020
10,2,.61123186,.77598435,-.16475247,Barnet,06apr2020
90,2,.0062907459,.01368754,-.0073967935,Barnet,25jun2020
39,2,.71072698,.70917046,.0015564904,Barnet,05may2020
45,2,.71782529,.71548003,.0023452414,Barnet,11may2020
43,2,.7501322,.73598409,.014148138,Barnet,09may2020
7,2,.67157537,.85751039,-.18593502,Barnet,03apr2020
17,2,.69378692,.68271029,.011076635,Barnet,13apr2020
54,2,.73146886,.76008397,-.028615098,Barnet,20may2020
64,2,.6509344,.79381782,-.14288339,Barnet,30may2020
75,2,.60273367,.78149724,-.17876357,Barnet,10jun2020
30,2,.62691092,.63302529,-.006114353,Barnet,26apr2020
31,2,.61164814,.6197679,-.0081197461,Barnet,27apr2020
69,2,.62933481,.79514521,-.16581042,Barnet,04jun2020
35,2,.6171338,.61668962,.00044419913,Barnet,01may2020
62,2,.61150658,.8006357,-.1891291,Barnet,28may2020
56,2,.65204901,.79049516,-.13844617,Barnet,22may2020
44,2,.73524064,.72640532,.0088352915,Barnet,10may2020
19,2,.71045464,.69512659,.015328052,Barnet,15apr2020
4,2,.8668946,1.0304514,-.16355684,Barnet,31mar2020
66,2,.65144843,.78817725,-.13672885,Barnet,01jun2020
3,2,.97377133,1.1236022,-.1498308,Barnet,30mar2020
26,2,.6996997,.69255173,.0071479725,Barnet,22apr2020
32,2,.60298854,.60859162,-.0056030797,Barnet,28apr2020
9,2,.61973339,.79819912,-.17846575,Barnet,05apr2020
18,2,.70303088,.68603939,.016991468,Barnet,14apr2020
16,2,.68206561,.68595177,-.0038861528,Barnet,12apr2020
65,2,.65474021,.79082191,-.13608168,Barnet,31may2020
29,2,.64576858,.64661622,-.00084762531,Barnet,25apr2020
79,2,.53390712,.68651414,-.15260701,Barnet,14jun2020
34,2,.60653257,.60569173,.00084084703,Barnet,30apr2020
1,2,1.2502495,1.3693008,-.11905129,Barnet,28mar2020
20,2,.71620727,.70694804,.0092592146,Barnet,16apr2020
59,2,.56465024,.81317735,-.24852712,Barnet,25may2020
41,2,.74982989,.73912817,.010701695,Barnet,07may2020
25,2,.71217716,.70841545,.0037616838,Barnet,21apr2020
7,3,1.1426961,1.0289285,.11376761,Barnsley,03apr2020
20,3,.92684966,.93552428,-.0086746253,Barnsley,16apr2020
61,3,.85211897,.64934659,.20277239,Barnsley,27may2020
27,3,.84880376,.85148227,-.0026784886,Barnsley,23apr2020
73,3,.96292359,.6404354,.32248819,Barnsley,08jun2020
67,3,.88870418,.60879147,.27991271,Barnsley,02jun2020
66,3,.8920387,.60581201,.28622669,Barnsley,01jun2020
15,3,.87554812,1.0101284,-.13458028,Barnsley,11apr2020
84,3,.26862475,.2706863,-.0020615433,Barnsley,19jun2020
83,3,.30846903,.34366599,-.035196971,Barnsley,18jun2020
6,3,1.2054412,1.0560791,.14936209,Barnsley,02apr2020
14,3,.86591673,1.0153099,-.1493932,Barnsley,10apr2020
69,3,.88882023,.61107606,.27774417,Barnsley,04jun2020
55,3,.76504552,.78968507,-.024639551,Barnsley,21may2020
9,3,1.0139401,1.0064272,.0075129271,Barnsley,05apr2020
22,3,.90735042,.90450633,.0028440892,Barnsley,18apr2020
56,3,.75932813,.7820484,-.022720257,Barnsley,22may2020
34,3,.89547497,.90655452,-.011079574,Barnsley,30apr2020
76,3,.86860275,.68291503,.18568774,Barnsley,11jun2020
85,3,.22787142,.2014818,.02638961,Barnsley,20jun2020
81,3,.42407948,.48934597,-.065266497,Barnsley,16jun2020
75,3,.93066889,.67335737,.25731152,Barnsley,10jun2020
90,3,.022506209,.021507753,.00099845533,Barnsley,25jun2020
29,3,.83720112,.83644474,.00075639941,Barnsley,25apr2020
47,3,.7170276,.68145823,.035569392,Barnsley,13may2020
64,3,.89127278,.60735416,.28391865,Barnsley,30may2020
32,3,.8556574,.85569417,-.000036753536,Barnsley,28apr2020
31,3,.84346479,.84097701,.0024877829,Barnsley,27apr2020
80,3,.50493401,.55943936,-.054505371,Barnsley,15jun2020
60,3,.8280822,.67579252,.15228969,Barnsley,26may2020
36,3,.94904894,.95870292,-.0096540013,Barnsley,02may2020
26,3,.85756636,.86127025,-.0037038876,Barnsley,22apr2020
82,3,.35799509,.41687045,-.05887536,Barnsley,17jun2020
86,3,.18230832,.14199954,.04030877,Barnsley,21jun2020
23,3,.89418,.89307004,.0011099487,Barnsley,19apr2020
4,3,1.3251462,1.1541402,.17100593,Barnsley,31mar2020
89,3,.053999525,.041205164,.012794359,Barnsley,24jun2020
48,3,.74809492,.68675208,.061342813,Barnsley,14may2020
77,3,.7836675,.68080533,.10286216,Barnsley,12jun2020
39,3,.96885794,.94373918,.025118766,Barnsley,05may2020
59,3,.80222547,.70637292,.095852576,Barnsley,25may2020
25,3,.86826795,.87185979,-.0035918322,Barnsley,21apr2020
63,3,.88491106,.61509663,.2698144,Barnsley,29may2020
16,3,.89130688,1.0008914,-.10958461,Barnsley,12apr2020
52,3,.81546479,.76224405,.053220727,Barnsley,18may2020
43,3,.77616835,.77447629,.0016920463,Barnsley,09may2020
44,3,.73450816,.73525232,-.00074413954,Barnsley,10may2020
78,3,.6893931,.66094643,.028446658,Barnsley,13jun2020
58,3,.7793138,.7376557,.041658126,Barnsley,24may2020
50,3,.81216967,.71876991,.093399785,Barnsley,16may2020
88,3,.092979915,.066041417,.026938494,Barnsley,23jun2020
2,3,1.4655585,1.320824,.14473446,Barnsley,29mar2020
21,3,.918998,.91844761,.00055036641,Barnsley,17apr2020
49,3,.7845183,.69995302,.084565282,Barnsley,15may2020
51,3,.82254368,.74067569,.081867993,Barnsley,17may2020
17,3,.90868682,.9879353,-.079248488,Barnsley,13apr2020
62,3,.87179673,.62882596,.24297075,Barnsley,28may2020
46,3,.70271599,.68688428,.0158317,Barnsley,12may2020
87,3,.13609535,.097535029,.038560312,Barnsley,22jun2020
19,3,.92877007,.95399857,-.025228476,Barnsley,15apr2020
38,3,.97897226,.96494037,.014031857,Barnsley,04may2020
8,3,1.0776926,1.0132753,.064417414,Barnsley,04apr2020
28,3,.84160256,.84288067,-.0012781172,Barnsley,24apr2020
37,3,.97035438,.96981609,.00053826557,Barnsley,03may2020
5,3,1.2651035,1.0971693,.16793419,Barnsley,01apr2020
40,3,.93736941,.90906686,.028302575,Barnsley,06may2020
54,3,.77949268,.78820455,-.0087118559,Barnsley,20may2020
18,3,.92260945,.97191101,-.049301583,Barnsley,14apr2020
30,3,.83739471,.83494186,.0024528315,Barnsley,26apr2020
71,3,.92227799,.61471051,.30756751,Barnsley,06jun2020
53,3,.79819328,.77896625,.019227,Barnsley,19may2020
70,3,.90094304,.61094624,.28999683,Barnsley,05jun2020
3,3,1.3907803,1.2285649,.16221553,Barnsley,30mar2020
65,3,.89311558,.60461742,.28849816,Barnsley,31may2020
10,3,.95669752,1.0062087,-.049511157,Barnsley,06apr2020
35,3,.92206317,.9354462,-.01338305,Barnsley,01may2020
68,3,.88602257,.6109637,.27505884,Barnsley,03jun2020
11,3,.91136956,1.0097922,-.098422661,Barnsley,07apr2020
41,3,.88771063,.86579883,.021911781,Barnsley,07may2020
13,3,.86669135,1.0163381,-.14964682,Barnsley,09apr2020
12,3,.88123393,1.0139742,-.13274029,Barnsley,08apr2020
33,3,.87306941,.87846404,-.0053946227,Barnsley,29apr2020
42,3,.82988411,.8193363,.010547788,Barnsley,08may2020
24,3,.88089627,.88246238,-.0015661331,Barnsley,20apr2020
72,3,.94629842,.62489647,.32140195,Barnsley,07jun2020
79,3,.5949344,.61964208,-.024707684,Barnsley,14jun2020
57,3,.764283,.76423442,.000048589423,Barnsley,23may2020
45,3,.70899236,.70510465,.0038877246,Barnsley,11may2020
1,3,1.5531459,1.4311423,.1220036,Barnsley,28mar2020
74,3,.96115398,.6577844,.30336961,Barnsley,09jun2020
30,4,.55743307,.56244409,-.0050110375,Bath and North East Somerset,26apr2020
29,4,.55886823,.55554169,.0033265613,Bath and North East Somerset,25apr2020
67,4,.13121253,.52225435,-.39104185,Bath and North East Somerset,02jun2020
22,4,.54225707,.55714601,-.014888925,Bath and North East Somerset,18apr2020
87,4,0,.021025144,-.021025144,Bath and North East Somerset,22jun2020
50,4,.57412773,.39931941,.17480832,Bath and North East Somerset,16may2020
40,4,.66333854,.63596708,.027371451,Bath and North East Somerset,06may2020
88,4,0,.014079027,-.014079027,Bath and North East Somerset,23jun2020
58,4,.58384472,.60859114,-.02474642,Bath and North East Somerset,24may2020
65,4,.22140491,.54708368,-.32567874,Bath and North East Somerset,31may2020
12,4,.70566797,1.0297253,-.32405728,Bath and North East Somerset,08apr2020
82,4,0,.11014205,-.11014205,Bath and North East Somerset,17jun2020
24,4,.5280962,.53028989,-.0021936903,Bath and North East Somerset,20apr2020
57,4,.62731308,.59712106,.03019199,Bath and North East Somerset,23may2020
54,4,.65711868,.51843596,.13868269,Bath and North East Somerset,20may2020
76,4,0,.15208672,-.15208672,Bath and North East Somerset,11jun2020
3,4,1.4150996,1.3660196,.049079966,Bath and North East Somerset,30mar2020
43,4,.62537527,.57351255,.051862717,Bath and North East Somerset,09may2020
34,4,.56869239,.58278465,-.014092296,Bath and North East Somerset,30apr2020
73,4,0,.24710244,-.24710244,Bath and North East Somerset,08jun2020
79,4,0,.14174137,-.14174137,Bath and North East Somerset,14jun2020
10,4,.77538419,1.0780046,-.30262044,Bath and North East Somerset,06apr2020
1,4,1.667924,1.562678,.10524603,Bath and North East Somerset,28mar2020
80,4,0,.13734657,-.13734657,Bath and North East Somerset,15jun2020
25,4,.52931172,.52936178,-.000050053746,Bath and North East Somerset,21apr2020
51,4,.60058045,.41493687,.18564358,Bath and North East Somerset,17may2020
15,4,.66625404,.90039289,-.23413883,Bath and North East Somerset,11apr2020
37,4,.63281828,.63034016,.0024781029,Bath and North East Somerset,03may2020
19,4,.60157442,.66789466,-.066320218,Bath and North East Somerset,15apr2020
85,4,0,.050369326,-.050369326,Bath and North East Somerset,20jun2020
7,4,.97999084,1.1469258,-.16693501,Bath and North East Somerset,03apr2020
71,4,.0069586746,.36310098,-.35614231,Bath and North East Somerset,06jun2020
74,4,0,.19968709,-.19968709,Bath and North East Somerset,09jun2020
36,4,.60986573,.61530936,-.0054436121,Bath and North East Somerset,02may2020
35,4,.58632261,.59784907,-.01152647,Bath and North East Somerset,01may2020
66,4,.1748912,.53640151,-.36151028,Bath and North East Somerset,01jun2020
20,4,.57910275,.62191063,-.042807851,Bath and North East Somerset,16apr2020
26,4,.53686434,.53321344,.0036508867,Bath and North East Somerset,22apr2020
68,4,.092194624,.49859527,-.40640062,Bath and North East Somerset,03jun2020
61,4,.41876736,.60116529,-.18239795,Bath and North East Somerset,27may2020
28,4,.55623662,.54692018,.0093164165,Bath and North East Somerset,24apr2020
38,4,.65011358,.63918501,.010928581,Bath and North East Somerset,04may2020
18,4,.6216464,.72198284,-.10033645,Bath and North East Somerset,14apr2020
52,4,.62697834,.44419175,.18278658,Bath and North East Somerset,18may2020
21,4,.55805409,.58515358,-.027099472,Bath and North East Somerset,17apr2020
48,4,.55393803,.41100881,.14292924,Bath and North East Somerset,14may2020
42,4,.64649034,.60296738,.043522958,Bath and North East Somerset,08may2020
83,4,0,.09069147,-.09069147,Bath and North East Somerset,18jun2020
17,4,.63842165,.78110063,-.14267899,Bath and North East Somerset,13apr2020
63,4,.31439075,.57301974,-.25862902,Bath and North East Somerset,29may2020
81,4,0,.12667902,-.12667902,Bath and North East Somerset,16jun2020
33,4,.55889249,.57275808,-.013865613,Bath and North East Somerset,29apr2020
39,4,.66038489,.64105934,.01932553,Bath and North East Somerset,05may2020
47,4,.55652595,.43307868,.12344728,Bath and North East Somerset,13may2020
89,4,0,.010230233,-.010230233,Bath and North East Somerset,24jun2020
60,4,.47522682,.6099897,-.13476288,Bath and North East Somerset,26may2020
90,4,0,.006997806,-.006997806,Bath and North East Somerset,25jun2020
9,4,.82866472,1.0986565,-.26999184,Bath and North East Somerset,05apr2020
69,4,.056724645,.46318847,-.4064638,Bath and North East Somerset,04jun2020
5,4,1.1825533,1.2302029,-.047649644,Bath and North East Somerset,01apr2020
59,4,.53128558,.61280286,-.081517294,Bath and North East Somerset,25may2020
53,4,.64613903,.48103112,.16510791,Bath and North East Somerset,19may2020
49,4,.55815059,.39875063,.15939996,Bath and North East Somerset,15may2020
86,4,0,.033302702,-.033302702,Bath and North East Somerset,21jun2020
41,4,.65896362,.62352473,.035438873,Bath and North East Somerset,07may2020
77,4,0,.14529471,-.14529471,Bath and North East Somerset,12jun2020
16,4,.65337861,.84186351,-.18848492,Bath and North East Somerset,12apr2020
72,4,.00029308224,.30419633,-.30390325,Bath and North East Somerset,07jun2020
44,4,.60071999,.53720099,.063518971,Bath and North East Somerset,10may2020
23,4,.53258067,.53876913,-.0061884685,Bath and North East Somerset,19apr2020
64,4,.26765615,.55888408,-.29122791,Bath and North East Somerset,30may2020
78,4,0,.14299929,-.14299929,Bath and North East Somerset,13jun2020
11,4,.73458654,1.0559782,-.32139167,Bath and North East Somerset,07apr2020
46,4,.56487614,.46286717,.10200895,Bath and North East Somerset,12may2020
31,4,.55537599,.56580859,-.010432585,Bath and North East Somerset,27apr2020
45,4,.5796088,.49864912,.080959685,Bath and North East Somerset,11may2020
32,4,.55509359,.56797254,-.012878957,Bath and North East Somerset,28apr2020
4,4,1.2954874,1.2907506,.004736763,Bath and North East Somerset,31mar2020
75,4,0,.16826016,-.16826016,Bath and North East Somerset,10jun2020
13,4,.68765444,.99600625,-.30835181,Bath and North East Somerset,09apr2020
14,4,.67648333,.95272553,-.2762422,Bath and North East Somerset,10apr2020
8,4,.89652669,1.1203558,-.22382912,Bath and North East Somerset,04apr2020
55,4,.66062355,.55162156,.10900202,Bath and North East Somerset,21may2020
70,4,.026340999,.41738644,-.39104545,Bath and North East Somerset,05jun2020
62,4,.36459064,.58798254,-.22339189,Bath and North East Somerset,28may2020
2,4,1.5400994,1.4565676,.0835317,Bath and North East Somerset,29mar2020
56,4,.65318477,.57813132,.075053453,Bath and North East Somerset,22may2020
27,4,.54771727,.53935814,.00835915,Bath and North East Somerset,23apr2020
6,4,1.0766532,1.1827883,-.10613495,Bath and North East Somerset,02apr2020
84,4,0,.070186839,-.070186839,Bath and North East Somerset,19jun2020
27,5,.73442018,.74930799,-.014887813,Bedford,23apr2020
63,5,1.0393113,.6023736,.43693772,Bedford,29may2020
47,5,.88792175,.83460599,.053315762,Bedford,13may2020
23,5,.77914178,.78370786,-.0045660678,Bedford,19apr2020
61,5,.99627924,.65012556,.34615368,Bedford,27may2020
35,5,.92675096,.94621193,-.019460998,Bedford,01may2020
69,5,.99712121,.67585093,.32127032,Bedford,04jun2020
1,5,1.5287983,1.4114162,.11738218,Bedford,28mar2020
24,5,.75964075,.77762222,-.017981496,Bedford,20apr2020
68,5,1.0324875,.64298844,.3894991,Bedford,03jun2020
66,5,1.068379,.59526336,.47311565,Bedford,01jun2020
60,5,.97969091,.68440694,.29528394,Bedford,26may2020
29,5,.7460357,.73901576,.0070199152,Bedford,25apr2020
59,5,.96547925,.72297299,.24250627,Bedford,25may2020
84,5,.067564286,.34320748,-.2756432,Bedford,19jun2020
43,5,1.046634,.9537248,.09290918,Bedford,09may2020
79,5,.34355867,.51975167,-.17619298,Bedford,14jun2020
72,5,.83715922,.73700595,.10015326,Bedford,07jun2020
49,5,.83435673,.81171292,.022643799,Bedford,15may2020
4,5,1.2276342,1.0894011,.13823308,Bedford,31mar2020
53,5,.84532231,.85184687,-.0065245358,Bedford,19may2020
83,5,.10520457,.3929725,-.28776795,Bedford,18jun2020
67,5,1.0562842,.61429393,.44199026,Bedford,02jun2020
39,5,1.0959101,1.0460798,.049830262,Bedford,05may2020
34,5,.87860793,.89444321,-.015835281,Bedford,30apr2020
78,5,.41685978,.55209672,-.13523696,Bedford,13jun2020
44,5,1.0065863,.91997534,.086610958,Bedford,10may2020
45,5,.9643389,.88734859,.076990321,Bedford,11may2020
36,5,.97724247,.99146014,-.014217663,Bedford,02may2020
89,5,.0001223584,.051590689,-.051468331,Bedford,24jun2020
31,5,.77455461,.76517183,.0093827555,Bedford,27apr2020
25,5,.74462324,.76953918,-.024915954,Bedford,21apr2020
14,5,.87090284,.89221007,-.021307202,Bedford,10apr2020
16,5,.86589247,.86309057,.0028018863,Bedford,12apr2020
38,5,1.0677356,1.0431381,.024597442,Bedford,04may2020
40,5,1.1072198,1.0353503,.071869433,Bedford,06may2020
33,5,.83558202,.84303182,-.0074498216,Bedford,29apr2020
5,5,1.1538985,1.0257366,.12816188,Bedford,01apr2020
65,5,1.0688485,.5875994,.48124906,Bedford,31may2020
54,5,.8679927,.85639459,.01159812,Bedford,20may2020
19,5,.85202152,.81295174,.03906979,Bedford,15apr2020
57,5,.93499488,.79932606,.13566878,Bedford,23may2020
76,5,.56634074,.63585794,-.06951721,Bedford,11jun2020
90,5,0,.023245208,-.023245208,Bedford,25jun2020
71,5,.89673704,.72654867,.17018835,Bedford,06jun2020
26,5,.73593765,.7595951,-.023657467,Bedford,22apr2020
85,5,.038315386,.28484499,-.24652961,Bedford,20jun2020
10,5,.9321866,.91865623,.01353037,Bedford,06apr2020
50,5,.82125592,.81377423,.0074816672,Bedford,16may2020
2,5,1.4146153,1.2823029,.13231243,Bedford,29mar2020
37,5,1.0261974,1.0247421,.0014553374,Bedford,03may2020
75,5,.63859898,.67937195,-.040772986,Bedford,10jun2020
3,5,1.3145312,1.1747499,.1397814,Bedford,30mar2020
22,5,.80008662,.78872895,.011357646,Bedford,18apr2020
56,5,.91545081,.8291176,.08633323,Bedford,22may2020
41,5,1.101377,1.0141895,.087187529,Bedford,07may2020
51,5,.81931341,.82407272,-.0047593359,Bedford,17may2020
58,5,.95138389,.76268554,.18869834,Bedford,24may2020
77,5,.49172348,.5915125,-.099789008,Bedford,12jun2020
30,5,.75716311,.74586052,.011302598,Bedford,26apr2020
88,5,.0023256401,.095996328,-.093670689,Bedford,23jun2020
8,5,.99875206,.93370861,.065043442,Bedford,04apr2020
52,5,.82804024,.83890557,-.01086531,Bedford,18may2020
