age,rate,value
0_to_4,2538.3,2052
5_to_9,1914.6,2137
10_to_14,3440.7,3082
15_to_19,8204.9,7229
20_to_24,12965.7,10772
25_to_29,10889.1,10460
30_to_34,9622.8,9788
35_to_39,9255.6,8949
40_to_44,8774.9,8205
45_to_49,10446.6,8973
50_to_54,9540.4,9740
55_to_59,7735.8,8756
60_to_64,6158.5,6094
65_to_69,3730.6,3491
70_to_74,3288.7,3047
75_to_79,4099.1,2758
80_to_84,5702.2,2855
85_to_89,8644.8,2808
90+,14194.5,2956
