age,rate,value
0_to_4,1504.1,1274
5_to_9,1364,1444
10_to_14,2241.8,2112
15_to_19,4440.6,4117
20_to_24,6511.8,5815
25_to_29,4773.2,5076
30_to_34,4572.8,4872
35_to_39,4603.9,4432
40_to_44,4485,4100
45_to_49,5360.9,4485
50_to_54,4896.9,4749
55_to_59,4278,4590
60_to_64,3534.6,3319
65_to_69,2549.6,2258
70_to_74,2368.5,2052
75_to_79,3033.5,1805
80_to_84,3934.4,1562
85_to_89,5262.7,1126
90+,8162.2,791
