"","age","rate","value"
"1","75_to_79",42.8,445
"2","10_to_14",1.2,21
"3","70_to_74",26.5,384
"4","15_to_19",3.2,52
"5","65_to_69",22.9,331
"6","85_to_89",100.8,533
"7","5_to_9",0.5,9
"8","90+",134.5,472
"9","80_to_84",64.6,520
"10","60_to_64",22.7,359
"11","0_to_4",2.4,39
"12","25_to_29",17.4,295
"13","35_to_39",15.4,294
"14","40_to_44",16,302
"15","30_to_34",18.8,351
"16","55_to_59",20.8,412
"17","20_to_24",9.5,142
"18","45_to_49",20.9,358
"19","50_to_54",24.1,453
