age,value,rate
0_to_4,333,393.2
5_to_9,292,275.8
10_to_14,482,511.6
15_to_19,1807,1949
20_to_24,2148,2405.4
25_to_29,1693,1592
30_to_34,1575,1478.3
35_to_39,1401,1455.3
40_to_44,1325,1449.4
45_to_49,1469,1755.9
50_to_54,1562,1610.6
55_to_59,1619,1509
60_to_64,1094,1165.1
65_to_69,748,844.6
70_to_74,757,873.8
75_to_79,796,1337.8
80_to_84,702,1768.2
85_to_89,573,2678.1
90+,392,4045
