"","age","rate","value"
"1","65_to_69",97.3,1405
"2","50_to_54",118.5,2224
"3","75_to_79",205.5,2137
"4","5_to_9",2.7,50
"5","70_to_74",123,1783
"6","40_to_44",84.3,1589
"7","15_to_19",11.4,186
"8","85_to_89",465.1,2460
"9","60_to_64",104.9,1662
"10","35_to_39",77.4,1477
"11","45_to_49",115.1,1973
"12","90+",608.5,2136
"13","55_to_59",103.6,2052
"14","10_to_14",4.5,78
"15","25_to_29",94.2,1597
"16","0_to_4",9,144
"17","80_to_84",311.8,2508
"18","20_to_24",47.5,714
"19","30_to_34",87.6,1636
