"","age","rate","value"
"1","90+",0.9,3
"2","25_to_29",2.1,35
"3","10_to_14",0.1,2
"4","60_to_64",1.7,27
"5","0_to_4",0.2,3
"6","85_to_89",1.3,7
"7","40_to_44",1.6,30
"8","35_to_39",1.2,22
"9","65_to_69",0.7,10
"10","15_to_19",0.6,9
"11","75_to_79",1.1,11
"12","70_to_74",1.6,23
"13","30_to_34",1.7,32
"14","45_to_49",1.8,30
"15","50_to_54",2,37
"16","55_to_59",1.5,30
"17","80_to_84",1.1,9
"18","5_to_9",0.1,1
"19","20_to_24",1.1,17
