age,rate,value
0_to_4,2284.7,1847
5_to_9,1709.5,1908
10_to_14,3185,2853
15_to_19,7842.8,6910
20_to_24,12384.3,10289
25_to_29,10323.9,9917
30_to_34,9110.6,9267
35_to_39,8753,8463
40_to_44,8371.7,7828
45_to_49,10003,8592
50_to_54,9108.5,9299
55_to_59,7404.5,8381
60_to_64,5868.4,5807
65_to_69,3527.5,3301
70_to_74,3129,2899
75_to_79,3886.6,2615
80_to_84,5436.6,2722
85_to_89,8173.8,2655
90+,13483.8,2808
