"","age","rate","value"
"1","60_to_64",4.3,66
"2","10_to_14",0.5,9
"3","65_to_69",4.7,64
"4","55_to_59",4.2,80
"5","15_to_19",0.5,8
"6","40_to_44",3.1,57
"7","0_to_4",0.2,3
"8","80_to_84",6.6,42
"9","30_to_34",3.8,73
"10","85_to_89",8.8,31
"11","45_to_49",4.2,71
"12","50_to_54",4.6,84
"13","20_to_24",3.2,51
"14","90+",12,20
"15","35_to_39",3.6,68
"16","5_to_9",0.4,7
"17","70_to_74",3.6,48
"18","75_to_79",4,36
"19","25_to_29",4,72
