age,rate,value
0_to_4,2545.7,2058
5_to_9,1922.7,2146
10_to_14,3447.4,3088
15_to_19,8212.8,7236
20_to_24,12975.3,10780
25_to_29,10896.4,10467
30_to_34,9629.7,9795
35_to_39,9262.9,8956
40_to_44,8781.3,8211
45_to_49,10457.1,8982
50_to_54,9549.2,9749
55_to_59,7739.3,8760
60_to_64,6163.5,6099
65_to_69,3732.7,3493
70_to_74,3292,3050
75_to_79,4100.6,2759
80_to_84,5714.2,2861
85_to_89,8644.8,2808
90+,14204.1,2958
