age,rate,value
0_to_4,2529.6,2045
5_to_9,1911.1,2133
10_to_14,3431.7,3074
15_to_19,8194.7,7220
20_to_24,12953.6,10762
25_to_29,10878.7,10450
30_to_34,9614.9,9780
35_to_39,9248.4,8942
40_to_44,8770.7,8201
45_to_49,10441.9,8969
50_to_54,9530.6,9730
55_to_59,7734.9,8755
60_to_64,6156.5,6092
65_to_69,3728.4,3489
70_to_74,3285.5,3044
75_to_79,4091.7,2753
80_to_84,5696.3,2852
85_to_89,8644.8,2808
90+,14194.5,2956
