"","age","rate","value"
"1","55_to_59",17.7,341
"2","85_to_89",100,351
"3","75_to_79",46.7,421
"4","15_to_19",1.5,25
"5","80_to_84",64.2,408
"6","20_to_24",6.2,98
"7","60_to_64",21.1,322
"8","40_to_44",11.5,212
"9","90+",138.4,230
"10","10_to_14",0.8,14
"11","35_to_39",9.9,189
"12","65_to_69",24.3,329
"13","0_to_4",2,34
"14","50_to_54",18.8,345
"15","30_to_34",9.8,189
"16","70_to_74",28.3,376
"17","45_to_49",14.1,240
"18","5_to_9",0.7,12
"19","25_to_29",9.2,165
