"","age","rate","value"
"1","60_to_64",103.5,1580
"2","70_to_74",143.3,1906
"3","85_to_89",513.3,1801
"4","65_to_69",116.9,1582
"5","0_to_4",9.3,157
"6","25_to_29",27.8,499
"7","15_to_19",6.1,105
"8","35_to_39",40,760
"9","20_to_24",16.1,256
"10","75_to_79",242.4,2183
"11","50_to_54",82.7,1521
"12","55_to_59",83.6,1611
"13","80_to_84",352.3,2239
"14","90+",672.5,1118
"15","30_to_34",35.3,682
"16","40_to_44",49.1,907
"17","10_to_14",2.4,43
"18","45_to_49",69.7,1185
"19","5_to_9",2.3,41
