"","age","rate","value"
"1","80_to_84",0,0
"2","5_to_9",0.1,1
"3","0_to_4",0.1,1
"4","40_to_44",0.5,9
"5","20_to_24",0.5,7
"6","15_to_19",0.2,3
"7","25_to_29",0.6,11
"8","65_to_69",0.2,3
"9","50_to_54",0.8,15
"10","55_to_59",0.4,8
"11","70_to_74",0.3,5
"12","10_to_14",0.1,1
"13","75_to_79",0.3,3
"14","85_to_89",0.2,1
"15","35_to_39",0.3,6
"16","60_to_64",0.4,6
"17","45_to_49",0.5,9
"18","90+",0,0
"19","30_to_34",0.7,14
