"","age","rate","value"
"1","50_to_54",43.3,812
"2","10_to_14",2,35
"3","25_to_29",32.2,545
"4","5_to_9",0.9,17
"5","15_to_19",5.1,84
"6","35_to_39",27.1,517
"7","70_to_74",56,812
"8","60_to_64",41.4,656
"9","20_to_24",17.4,261
"10","75_to_79",89.8,934
"11","40_to_44",28.7,541
"12","65_to_69",44.9,648
"13","30_to_34",32.3,603
"14","80_to_84",136.7,1100
"15","55_to_59",40.6,805
"16","85_to_89",198.1,1048
"17","45_to_49",38.7,664
"18","0_to_4",4.3,69
"19","90+",268.9,944
