"","age","rate","value"
"1","85_to_89",69,242
"2","10_to_14",0.6,10
"3","70_to_74",20.1,267
"4","65_to_69",16.9,229
"5","0_to_4",1.5,25
"6","30_to_34",8,155
"7","90+",93.2,155
"8","20_to_24",5.2,82
"9","40_to_44",8.7,160
"10","50_to_54",13.4,247
"11","25_to_29",7.4,133
"12","75_to_79",34.4,310
"13","45_to_49",10.8,183
"14","60_to_64",14.4,220
"15","35_to_39",7.3,139
"16","5_to_9",0.5,9
"17","80_to_84",45,286
"18","55_to_59",12.6,242
"19","15_to_19",1,17
