age,rate,value
0_to_4,2318.8,1964
5_to_9,1971.4,2087
10_to_14,3108,2928
15_to_19,5969,5534
20_to_24,9451.3,8440
25_to_29,7536.9,8015
30_to_34,7107,7572
35_to_39,6927.6,6669
40_to_44,6751.6,6172
45_to_49,7964.2,6663
50_to_54,7478.9,7253
55_to_59,6512.1,6987
60_to_64,5524,5187
65_to_69,3867.3,3425
70_to_74,3530.9,3059
75_to_79,4351.1,2589
80_to_84,5846.2,2321
85_to_89,7772.5,1663
90+,11980.2,1161
