age,rate,value
0_to_4,1315.2,1114
5_to_9,1206.2,1277
10_to_14,2028.5,1911
15_to_19,4144,3842
20_to_24,5933.9,5299
25_to_29,4303.1,4576
30_to_34,4093.2,4361
35_to_39,4107.3,3954
40_to_44,4023.4,3678
45_to_49,4825.4,4037
50_to_54,4355.5,4224
55_to_59,3842.8,4123
60_to_64,3154.4,2962
65_to_69,2266.2,2007
70_to_74,2134.2,1849
75_to_79,2803.3,1668
80_to_84,3669.9,1457
85_to_89,4954.2,1060
90+,7646.3,741
