"","age","rate","value"
"1","0_to_4",0.1,1
"2","65_to_69",0.8,11
"3","80_to_84",0.9,6
"4","50_to_54",1.3,24
"5","45_to_49",1.6,27
"6","20_to_24",0.9,15
"7","70_to_74",0.6,8
"8","85_to_89",0.3,1
"9","40_to_44",0.8,14
"10","90+",0.6,1
"11","15_to_19",0.2,3
"12","25_to_29",0.8,15
"13","60_to_64",1,16
"14","30_to_34",0.8,16
"15","10_to_14",0.3,5
"16","5_to_9",0,0
"17","35_to_39",0.8,16
"18","75_to_79",0.6,5
"19","55_to_59",1.1,22
