"","age","rate","value"
"1","85_to_89",57.3,303
"2","15_to_19",2.1,35
"3","75_to_79",24.8,258
"4","30_to_34",12.1,226
"5","50_to_54",14.9,279
"6","5_to_9",0.4,7
"7","20_to_24",6.1,92
"8","65_to_69",13.4,194
"9","0_to_4",1.2,19
"10","40_to_44",9.3,176
"11","10_to_14",0.8,14
"12","45_to_49",12.5,214
"13","25_to_29",10.4,176
"14","60_to_64",14.8,234
"15","55_to_59",12.5,248
"16","80_to_84",35.9,289
"17","90+",76.9,270
"18","70_to_74",16.3,236
"19","35_to_39",10,191
