"","age","rate","value"
"1","75_to_79",4,42
"2","45_to_49",3.6,61
"3","65_to_69",3,44
"4","20_to_24",2.8,42
"5","35_to_39",3,57
"6","40_to_44",3,56
"7","15_to_19",0.9,14
"8","85_to_89",7.8,41
"9","80_to_84",4.1,33
"10","25_to_29",4.1,70
"11","55_to_59",3.4,67
"12","10_to_14",0.4,7
"13","50_to_54",4,75
"14","30_to_34",4.2,79
"15","90+",8.3,29
"16","70_to_74",3.3,48
"17","60_to_64",3.5,56
"18","0_to_4",0.2,4
"19","5_to_9",0.2,4
