age,rate,value
0_to_4,2419.2,2049
5_to_9,2030.9,2150
10_to_14,3187.6,3003
15_to_19,6081.1,5638
20_to_24,9670.8,8636
25_to_29,7756,8248
30_to_34,7324.7,7804
35_to_39,7131.2,6865
40_to_44,6908.1,6315
45_to_49,8148.3,6817
50_to_54,7670.7,7439
55_to_59,6673.4,7160
60_to_64,5657.1,5312
65_to_69,3983.6,3528
70_to_74,3641.7,3155
75_to_79,4485.6,2669
80_to_84,6009.9,2386
85_to_89,8020.2,1716
90+,12362,1198
