age,rate,value
0_to_4,2398.5,1939
5_to_9,1791,1999
10_to_14,3293.3,2950
15_to_19,8047.1,7090
20_to_24,12740.6,10585
25_to_29,10648.7,10229
30_to_34,9410.4,9572
35_to_39,9063.3,8763
40_to_44,8611.3,8052
45_to_49,10274.3,8825
50_to_54,9376.8,9573
55_to_59,7611.2,8615
60_to_64,6050.3,5987
65_to_69,3646.2,3412
70_to_74,3240.2,3002
75_to_79,4035.2,2715
80_to_84,5624.4,2816
85_to_89,8512.4,2765
90+,14021.6,2920
