"","age","rate","value"
"1","60_to_64",12,183
"2","50_to_54",11.4,209
"3","20_to_24",4.7,75
"4","0_to_4",1.2,20
"5","40_to_44",7.6,141
"6","15_to_19",0.9,15
"7","65_to_69",14.8,200
"8","35_to_39",6.1,116
"9","75_to_79",27.9,251
"10","80_to_84",36.5,232
"11","5_to_9",0.4,8
"12","70_to_74",16.7,222
"13","85_to_89",58.7,206
"14","10_to_14",0.6,10
"15","30_to_34",7.1,137
"16","25_to_29",6.9,123
"17","90+",74,123
"18","45_to_49",8.9,152
"19","55_to_59",10.6,204
