age,rate,value
0_to_4,2406.2,2038
5_to_9,2022.4,2141
10_to_14,3180.2,2996
15_to_19,6063.9,5622
20_to_24,9636.1,8605
25_to_29,7717.5,8207
30_to_34,7291.9,7769
35_to_39,7096.9,6832
40_to_44,6894.9,6303
45_to_49,8118.4,6792
50_to_54,7652.1,7421
55_to_59,6655.7,7141
60_to_64,5640,5296
65_to_69,3968.9,3515
70_to_74,3630.1,3145
75_to_79,4460.4,2654
80_to_84,5982.2,2375
85_to_89,7982.8,1708
90+,12300.1,1192
