"","age","rate","value"
"1","0_to_4",11.5,195
"2","55_to_59",116.2,2240
"3","20_to_24",22.2,352
"4","60_to_64",145.5,2222
"5","70_to_74",194.5,2587
"6","85_to_89",687.2,2411
"7","40_to_44",70.1,1297
"8","25_to_29",41.8,750
"9","5_to_9",3,54
"10","90+",899.3,1495
"11","50_to_54",112.9,2077
"12","80_to_84",480.4,3053
"13","35_to_39",55,1045
"14","75_to_79",324.1,2919
"15","30_to_34",47.7,922
"16","65_to_69",159.8,2162
"17","45_to_49",98.1,1668
"18","15_to_19",7.6,131
"19","10_to_14",3.5,63
