age,rate,value
0_to_4,2531.3,2144
5_to_9,2115.9,2240
10_to_14,3281,3091
15_to_19,6181.4,5731
20_to_24,9809.6,8760
25_to_29,7895.2,8396
30_to_34,7469.3,7958
35_to_39,7267.3,6996
40_to_44,7031.7,6428
45_to_49,8279.7,6927
50_to_54,7797.5,7562
55_to_59,6779.6,7274
60_to_64,5745.5,5395
65_to_69,4045.7,3583
70_to_74,3680.9,3189
75_to_79,4556.1,2711
80_to_84,6083,2415
85_to_89,8151.1,1744
90+,12589,1220
