age,rate,value
0_to_4,2248.8,1818
5_to_9,1687.1,1883
10_to_14,3139.2,2812
15_to_19,7778.1,6853
20_to_24,12233.8,10164
25_to_29,10222.9,9820
30_to_34,9002.4,9157
35_to_39,8654.7,8368
40_to_44,8272.3,7735
45_to_49,9909.9,8512
50_to_54,9019.3,9208
55_to_59,7331.2,8298
60_to_64,5804.8,5744
65_to_69,3488,3264
70_to_74,3090.1,2863
75_to_79,3842,2585
80_to_84,5372.7,2690
85_to_89,8053.7,2616
90+,13286.9,2767
