"","age","rate","value"
"1","45_to_49",3222.5,55237
"2","55_to_59",2525.7,50023
"3","20_to_24",4833.6,72625
"4","5_to_9",640.3,11916
"5","80_to_84",2252.7,18122
"6","15_to_19",3727.2,60932
"7","10_to_14",1281.9,22123
"8","70_to_74",1206.1,17478
"9","40_to_44",2795.1,52674
"10","30_to_34",3293.3,61528
"11","85_to_89",3602.8,19056
"12","35_to_39",2937.5,56029
"13","90+",5921,20785
"14","50_to_54",3069.8,57606
"15","60_to_64",2138.1,33880
"16","75_to_79",1564.9,16275
"17","0_to_4",703.1,11294
"18","65_to_69",1388.4,20047
"19","25_to_29",3866.1,65536
