age,rate,value
0_to_4,1235,1046
5_to_9,1142,1209
10_to_14,1939.3,1827
15_to_19,3976.8,3687
20_to_24,5667.4,5061
25_to_29,4096.2,4356
30_to_34,3853.8,4106
35_to_39,3883,3738
40_to_44,3819.9,3492
45_to_49,4586.3,3837
50_to_54,4128.7,4004
55_to_59,3670.4,3938
60_to_64,2987.2,2805
65_to_69,2145.3,1900
70_to_74,2006.1,1738
75_to_79,2683.9,1597
80_to_84,3528.9,1401
85_to_89,4771.9,1021
90+,7316.1,709
