age,rate,value
0_to_4,1771,1500
5_to_9,1573.7,1666
10_to_14,2539.1,2392
15_to_19,4988.5,4625
20_to_24,7551,6743
25_to_29,5818,6187
30_to_34,5510.5,5871
35_to_39,5495.1,5290
40_to_44,5393,4930
45_to_49,6368.5,5328
50_to_54,5873.4,5696
55_to_59,5105.7,5478
60_to_64,4311,4048
65_to_69,3054.3,2705
70_to_74,2804.8,2430
75_to_79,3500.7,2083
80_to_84,4536.4,1801
85_to_89,5865.6,1255
90+,9090.9,881
