n,area_number,actual_data,synthetic_cntrl,difference,area_name,date
16,3,.89130688,.84939301,.041913863,Barnsley,12apr2020
33,3,.87306941,.84459931,.028470116,Barnsley,29apr2020
22,3,.90735042,.80639529,.10095511,Barnsley,18apr2020
30,3,.83739471,.8204186,.016976118,Barnsley,26apr2020
5,3,1.2651035,1.0528134,.21229003,Barnsley,01apr2020
53,3,.79819328,.58192313,.21627013,Barnsley,19may2020
21,3,.918998,.804129,.11486902,Barnsley,17apr2020
66,3,.8920387,.66745824,.22458045,Barnsley,01jun2020
1,3,1.5531459,1.4739863,.079159573,Barnsley,28mar2020
40,3,.93736941,.85486776,.08250168,Barnsley,06may2020
69,3,.88882023,.66427886,.2245414,Barnsley,04jun2020
78,3,.6893931,.48779592,.20159718,Barnsley,13jun2020
24,3,.88089627,.81776184,.063134432,Barnsley,20apr2020
34,3,.89547497,.85744601,.03802897,Barnsley,30apr2020
65,3,.89311558,.64428717,.24882841,Barnsley,31may2020
37,3,.97035438,.87695384,.093400538,Barnsley,03may2020
56,3,.75932813,.54266059,.21666755,Barnsley,22may2020
73,3,.96292359,.55334818,.4095754,Barnsley,08jun2020
71,3,.92227799,.61255127,.30972674,Barnsley,06jun2020
55,3,.76504552,.55820304,.20684245,Barnsley,21may2020
82,3,.35799509,.32092199,.037073113,Barnsley,17jun2020
76,3,.86860275,.51380676,.35479599,Barnsley,11jun2020
59,3,.80222547,.51359826,.28862721,Barnsley,25may2020
9,3,1.0139401,.89841348,.11552664,Barnsley,05apr2020
10,3,.95669752,.8854031,.071294457,Barnsley,06apr2020
35,3,.92206317,.86836791,.053695284,Barnsley,01may2020
15,3,.87554812,.85855609,.016992038,Barnsley,11apr2020
79,3,.5949344,.46263009,.13230433,Barnsley,14jun2020
86,3,.18230832,.10877153,.073536791,Barnsley,21jun2020
11,3,.91136956,.87780786,.033561721,Barnsley,07apr2020
89,3,.053999525,.024631118,.029368406,Barnsley,24jun2020
26,3,.85756636,.82332867,.034237668,Barnsley,22apr2020
49,3,.7845183,.63958097,.14493732,Barnsley,15may2020
57,3,.764283,.52828008,.23600292,Barnsley,23may2020
84,3,.26862475,.20308898,.065535769,Barnsley,19jun2020
88,3,.092979915,.045881774,.047098141,Barnsley,23jun2020
19,3,.92877007,.81430268,.11446737,Barnsley,15apr2020
36,3,.94904894,.87525046,.07379847,Barnsley,02may2020
82,4,0,.16874357,-.16874357,Bath and North East Somerset,17jun2020
25,4,.52931172,.56339127,-.034079552,Bath and North East Somerset,21apr2020
33,4,.55889249,.64933032,-.090437829,Bath and North East Somerset,29apr2020
38,4,.65011358,.58326912,.066844478,Bath and North East Somerset,04may2020
49,4,.55815059,.60675251,-.048601944,Bath and North East Somerset,15may2020
29,4,.55886823,.59532827,-.036460038,Bath and North East Somerset,25apr2020
11,4,.73458654,.89137411,-.15678757,Bath and North East Somerset,07apr2020
30,4,.55743307,.61368698,-.056253914,Bath and North East Somerset,26apr2020
13,4,.68765444,.86738962,-.17973518,Bath and North East Somerset,09apr2020
4,4,1.2954874,1.1781139,.11737353,Bath and North East Somerset,31mar2020
74,4,0,.33257753,-.33257753,Bath and North East Somerset,09jun2020
35,4,.58632261,.63895595,-.052633353,Bath and North East Somerset,01may2020
59,4,.53128558,.65295833,-.12167274,Bath and North East Somerset,25may2020
77,4,0,.29044032,-.29044032,Bath and North East Somerset,12jun2020
2,4,1.5400994,1.383391,.15670834,Bath and North East Somerset,29mar2020
68,4,.092194624,.51453799,-.42234334,Bath and North East Somerset,03jun2020
31,4,.55537599,.63131112,-.075935118,Bath and North East Somerset,27apr2020
8,4,.89652669,.94710052,-.050573811,Bath and North East Somerset,04apr2020
39,4,.66038489,.56726807,.093116812,Bath and North East Somerset,05may2020
81,4,0,.20328955,-.20328955,Bath and North East Somerset,16jun2020
47,4,.55652595,.61001581,-.053489882,Bath and North East Somerset,13may2020
26,4,.53686434,.56333959,-.026475269,Bath and North East Somerset,22apr2020
56,4,.65318477,.60484844,.048336301,Bath and North East Somerset,22may2020
58,4,.58384472,.63319385,-.049349111,Bath and North East Somerset,24may2020
52,4,.62697834,.59387863,.033099696,Bath and North East Somerset,18may2020
76,4,0,.30476812,-.30476812,Bath and North East Somerset,11jun2020
19,4,.60157442,.69070172,-.08912728,Bath and North East Somerset,15apr2020
7,4,.97999084,.9838354,-.0038445487,Bath and North East Somerset,03apr2020
60,4,.47522682,.67418838,-.19896154,Bath and North East Somerset,26may2020
3,4,1.4150996,1.2732902,.14180951,Bath and North East Somerset,30mar2020
23,4,.53258067,.58417165,-.051590983,Bath and North East Somerset,19apr2020
17,4,.63842165,.76167333,-.12325168,Bath and North East Somerset,13apr2020
36,4,.60986573,.62375563,-.013889925,Bath and North East Somerset,02may2020
24,4,.5280962,.57043791,-.042341694,Bath and North East Somerset,20apr2020
44,4,.60071999,.58129621,.019423772,Bath and North East Somerset,10may2020
78,4,0,.27357012,-.27357012,Bath and North East Somerset,13jun2020
73,4,0,.35089201,-.35089201,Bath and North East Somerset,08jun2020
14,4,.67648333,.84888661,-.17240326,Bath and North East Somerset,10apr2020
85,4,0,.069379695,-.069379695,Bath and North East Somerset,20jun2020
42,4,.64649034,.55881655,.087673761,Bath and North East Somerset,08may2020
27,4,.54771727,.56925529,-.021538036,Bath and North East Somerset,23apr2020
57,4,.62731308,.61693603,.010377067,Bath and North East Somerset,23may2020
5,4,1.1825533,1.0984581,.084095284,Bath and North East Somerset,01apr2020
15,4,.66625404,.82441902,-.15816495,Bath and North East Somerset,11apr2020
87,4,0,.021322591,-.021322591,Bath and North East Somerset,22jun2020
21,4,.55805409,.62853575,-.070481665,Bath and North East Somerset,17apr2020
84,4,0,.099370889,-.099370889,Bath and North East Somerset,19jun2020
75,4,0,.31795815,-.31795815,Bath and North East Somerset,10jun2020
46,4,.56487614,.60472488,-.039848763,Bath and North East Somerset,12may2020
34,4,.56869239,.64745724,-.078764871,Bath and North East Somerset,30apr2020
22,4,.54225707,.60392642,-.061669331,Bath and North East Somerset,18apr2020
50,4,.57412773,.60160732,-.027479608,Bath and North East Somerset,16may2020
70,4,.026340999,.43272763,-.40638664,Bath and North East Somerset,05jun2020
66,4,.1748912,.60995936,-.43506816,Bath and North East Somerset,01jun2020
9,4,.82866472,.92125678,-.092592038,Bath and North East Somerset,05apr2020
41,4,.65896362,.55514669,.1038169,Bath and North East Somerset,07may2020
18,4,.6216464,.7263,-.10465361,Bath and North East Somerset,14apr2020
16,4,.65337861,.7949388,-.14156018,Bath and North East Somerset,12apr2020
79,4,0,.25416782,-.25416782,Bath and North East Somerset,14jun2020
48,4,.55393803,.61029857,-.056360554,Bath and North East Somerset,14may2020
80,4,0,.23162751,-.23162751,Bath and North East Somerset,15jun2020
88,4,0,.0083003575,-.0083003575,Bath and North East Somerset,23jun2020
32,4,.55509359,.64407295,-.088979349,Bath and North East Somerset,28apr2020
10,4,.77538419,.90375692,-.12837271,Bath and North East Somerset,06apr2020
45,4,.5796088,.59456062,-.014951848,Bath and North East Somerset,11may2020
71,4,.0069586746,.40026683,-.39330816,Bath and North East Somerset,06jun2020
6,4,1.0766532,1.0338649,.042788409,Bath and North East Somerset,02apr2020
64,4,.26765615,.68220633,-.41455019,Bath and North East Somerset,30may2020
72,4,.00029308224,.37328887,-.37299579,Bath and North East Somerset,07jun2020
86,4,0,.042636443,-.042636443,Bath and North East Somerset,21jun2020
61,4,.41876736,.69282734,-.27405998,Bath and North East Somerset,27may2020
12,4,.70566797,.88050938,-.17484142,Bath and North East Somerset,08apr2020
62,4,.36459064,.70282447,-.33823386,Bath and North East Somerset,28may2020
65,4,.22140491,.65154767,-.43014276,Bath and North East Somerset,31may2020
67,4,.13121253,.56234992,-.43113735,Bath and North East Somerset,02jun2020
43,4,.62537527,.56827283,.057102449,Bath and North East Somerset,09may2020
53,4,.64613903,.59293073,.053208318,Bath and North East Somerset,19may2020
20,4,.57910275,.65747738,-.078374639,Bath and North East Somerset,16apr2020
40,4,.66333854,.55795884,.10537971,Bath and North East Somerset,06may2020
51,4,.60058045,.59682006,.0037604214,Bath and North East Somerset,17may2020
28,4,.55623662,.57995963,-.023723021,Bath and North East Somerset,24apr2020
69,4,.056724645,.47082588,-.41410124,Bath and North East Somerset,04jun2020
1,4,1.667924,1.5073421,.16058195,Bath and North East Somerset,28mar2020
55,4,.66062355,.59702188,.063601688,Bath and North East Somerset,21may2020
89,4,0,.0031441215,-.0031441215,Bath and North East Somerset,24jun2020
37,4,.63281828,.60370845,.029109837,Bath and North East Somerset,03may2020
63,4,.31439075,.69957989,-.38518915,Bath and North East Somerset,29may2020
90,4,0,.0016008407,-.0016008407,Bath and North East Somerset,25jun2020
54,4,.65711868,.59354347,.063575216,Bath and North East Somerset,20may2020
83,4,0,.13266563,-.13266563,Bath and North East Somerset,18jun2020
87,5,.0073736962,.14530048,-.13792679,Bedford,22jun2020
10,5,.9321866,.89138085,.040805783,Bedford,06apr2020
62,5,1.0165993,.77162027,.24497902,Bedford,28may2020
13,5,.87867486,.89332682,-.01465193,Bedford,09apr2020
8,5,.99875206,.91287571,.085876338,Bedford,04apr2020
4,5,1.2276342,1.0990559,.12857832,Bedford,31mar2020
28,5,.73861444,.77851772,-.039903264,Bedford,24apr2020
85,5,.038315386,.26701337,-.22869799,Bedford,20jun2020
63,5,1.0393113,.77869469,.26061663,Bedford,29may2020
22,5,.80008662,.79034954,.0097370716,Bedford,18apr2020
79,5,.34355867,.4967775,-.15321885,Bedford,14jun2020
9,5,.96237451,.8981685,.064205997,Bedford,05apr2020
2,5,1.4146153,1.2968003,.11781506,Bedford,29mar2020
7,5,1.0415742,.93795818,.10361609,Bedford,03apr2020
66,5,1.068379,.81549281,.25288627,Bedford,01jun2020
15,5,.86699682,.88866717,-.021670336,Bedford,11apr2020
50,5,.82125592,.79707927,.024176683,Bedford,16may2020
49,5,.83435673,.8050096,.029347118,Bedford,15may2020
34,5,.87860793,.82301241,.055595499,Bedford,30apr2020
36,5,.97724247,.86222953,.11501294,Bedford,02may2020
31,5,.77455461,.79134524,-.016790617,Bedford,27apr2020
72,5,.83715922,.71740729,.11975191,Bedford,07jun2020
42,5,1.0798827,.93962187,.14026086,Bedford,08may2020
38,5,1.0677356,.90897679,.15875876,Bedford,04may2020
58,5,.95138389,.79306865,.15831526,Bedford,24may2020
81,5,.21013318,.44966149,-.2395283,Bedford,16jun2020
90,5,0,.026975073,-.026975073,Bedford,25jun2020
73,5,.77361035,.67929214,.094318181,Bedford,08jun2020
51,5,.81931341,.79503632,.024277102,Bedford,17may2020
59,5,.96547925,.78254932,.1829299,Bedford,25may2020
16,5,.86589247,.88052863,-.014636165,Bedford,12apr2020
41,5,1.101377,.94485688,.15652011,Bedford,07may2020
56,5,.91545081,.80534095,.11010984,Bedford,22may2020
55,5,.89256012,.80497521,.087584898,Bedford,21may2020
6,5,1.0924902,.97578347,.11670674,Bedford,02apr2020
26,5,.73593765,.77369994,-.03776231,Bedford,22apr2020
64,5,1.0585189,.79009408,.26842481,Bedford,30may2020
69,5,.99712121,.80636644,.19075479,Bedford,04jun2020
76,5,.56634074,.57633394,-.0099932039,Bedford,11jun2020
35,5,.92675096,.84092957,.085821368,Bedford,01may2020
18,5,.86105978,.85265684,.0084029473,Bedford,14apr2020
70,5,.95095205,.78381556,.16713651,Bedford,05jun2020
3,5,1.3145312,1.1884805,.12605068,Bedford,30mar2020
12,5,.89080322,.89165533,-.00085212308,Bedford,08apr2020
32,5,.80042315,.79856414,.0018589825,Bedford,28apr2020
40,5,1.1072198,.94103616,.16618367,Bedford,06may2020
47,5,.88792175,.83812946,.049792297,Bedford,13may2020
71,5,.89673704,.75324386,.14349319,Bedford,06jun2020
17,5,.86500162,.86828911,-.0032875079,Bedford,13apr2020
89,5,.0001223584,.055423066,-.055300709,Bedford,24jun2020
37,5,1.0261974,.88551068,.14068678,Bedford,03may2020
33,5,.83558202,.80899787,.026584161,Bedford,29apr2020
19,5,.85202152,.83517218,.016849311,Bedford,15apr2020
20,5,.83775634,.81784815,.019908212,Bedford,16apr2020
30,5,.75716311,.78623313,-.029070018,Bedford,26apr2020
88,5,.0023256401,.095082693,-.092757054,Bedford,23jun2020
21,5,.81994349,.80253619,.017407317,Bedford,17apr2020
67,5,1.0562842,.82164633,.23463789,Bedford,02jun2020
5,5,1.1538985,1.0286664,.12523209,Bedford,01apr2020
54,5,.8679927,.80261767,.065375008,Bedford,20may2020
65,5,1.0688485,.80348951,.26535901,Bedford,31may2020
60,5,.97969091,.77396137,.20572953,Bedford,26may2020
43,5,1.046634,.92604083,.1205931,Bedford,09may2020
11,5,.90833896,.89006621,.018272776,Bedford,07apr2020
46,5,.92395192,.85999417,.063957736,Bedford,12may2020
45,5,.9643389,.88333732,.081001595,Bedford,11may2020
