age,rate,value
0_to_4,2031.1,1642
5_to_9,1567.9,1750
10_to_14,2904.8,2602
15_to_19,7310.5,6441
20_to_24,11317.9,9403
25_to_29,9366.1,8997
30_to_34,8242.5,8384
35_to_39,8018.7,7753
40_to_44,7690.5,7191
45_to_49,9165.9,7873
50_to_54,8334.6,8509
55_to_59,6737.5,7626
60_to_64,5350,5294
65_to_69,3185.6,2981
70_to_74,2851.6,2642
75_to_79,3494.2,2351
80_to_84,4855.4,2431
85_to_89,7228.6,2348
90+,11731.1,2443
