age,rate,value
0_to_4,2523.4,2040
5_to_9,1907.5,2129
10_to_14,3427.3,3070
15_to_19,8185.6,7212
20_to_24,12938,10749
25_to_29,10868.3,10440
30_to_34,9607,9772
35_to_39,9235,8929
40_to_44,8765.3,8196
45_to_49,10433.8,8962
50_to_54,9523.8,9723
55_to_59,7729.6,8749
60_to_64,6153.4,6089
65_to_69,3725.2,3486
70_to_74,3283.3,3042
75_to_79,4087.2,2750
80_to_84,5696.3,2852
85_to_89,8641.7,2807
90+,14189.7,2955
