"","age","rate","value"
"1","30_to_34",30.2,564
"2","75_to_79",80.2,834
"3","65_to_69",40.4,584
"4","90+",243.3,854
"5","5_to_9",0.9,16
"6","25_to_29",29.3,496
"7","60_to_64",38.4,608
"8","85_to_89",182.3,964
"9","15_to_19",5,81
"10","80_to_84",119.2,959
"11","50_to_54",38.9,730
"12","40_to_44",26.2,493
"13","10_to_14",1.9,33
"14","35_to_39",25,476
"15","45_to_49",34.8,597
"16","20_to_24",16,240
"17","55_to_59",36.5,722
"18","0_to_4",3.9,63
"19","70_to_74",49.2,713
