n,area_number,actual_data,synthetic_cntrl,difference,area_name,date
10,28,.74240822,.88568145,-.14327323,Cumbria,06apr2020
69,28,.8991192,.76371664,.13540255,Cumbria,04jun2020
1,28,1.3699958,1.4896356,-.11963974,Cumbria,28mar2020
20,28,.9370085,.7943992,.1426093,Cumbria,16apr2020
30,28,.56162393,.68515646,-.12353255,Cumbria,26apr2020
3,28,1.0896127,1.2613224,-.17170961,Cumbria,30mar2020
24,28,.84067315,.75179058,.088882543,Cumbria,20apr2020
58,28,.95979434,.63802606,.32176828,Cumbria,24may2020
57,28,.95588559,.65424842,.30163717,Cumbria,23may2020
15,28,.87475604,.86564374,.0091122938,Cumbria,11apr2020
40,28,.5907383,.63182998,-.041091681,Cumbria,06may2020
39,28,.53311557,.64006621,-.10695064,Cumbria,05may2020
13,28,.81484318,.87050319,-.055660013,Cumbria,09apr2020
52,28,.70620066,.74826562,-.042064942,Cumbria,18may2020
62,28,.74172652,.6461969,.095529608,Cumbria,28may2020
37,28,.48473531,.65667307,-.17193776,Cumbria,03may2020
90,28,.049355347,.01229784,.037057508,Cumbria,25jun2020
81,28,.54357266,.22892685,.3146458,Cumbria,16jun2020
21,28,.92432177,.77975059,.14457119,Cumbria,17apr2020
59,28,.92650282,.62738359,.29911923,Cumbria,25may2020
27,28,.69598079,.71924001,-.023259232,Cumbria,23apr2020
84,28,.40462896,.1583477,.24628127,Cumbria,19jun2020
65,28,.6938296,.71585548,-.022025881,Cumbria,31may2020
71,28,.96261996,.7236712,.23894879,Cumbria,06jun2020
28,28,.64598012,.70673323,-.060753126,Cumbria,24apr2020
67,28,.77922195,.75629324,.022928696,Cumbria,02jun2020
16,28,.90065831,.85736942,.043288901,Cumbria,12apr2020
38,28,.49905542,.64851367,-.14945826,Cumbria,04may2020
80,28,.58529103,.25760561,.32768542,Cumbria,15jun2020
50,28,.72971576,.72734654,.0023692409,Cumbria,16may2020
44,28,.8871094,.60260081,.28450856,Cumbria,10may2020
5,28,.88976121,1.0931867,-.20342551,Cumbria,01apr2020
23,28,.87592155,.75969797,.11622358,Cumbria,19apr2020
63,29,.64923233,.46680725,.18242508,Darlington,29may2020
49,29,.90722615,.65343094,.25379518,Darlington,15may2020
5,29,1.0885838,.99931407,.08926975,Darlington,01apr2020
2,29,1.4821304,1.2501266,.23200378,Darlington,29mar2020
37,29,.6607123,.66097796,-.00026564999,Darlington,03may2020
3,29,1.3358909,1.1445086,.19138233,Darlington,30mar2020
80,29,.32146457,.36950922,-.048044652,Darlington,15jun2020
1,29,1.6369691,1.3765626,.26040649,Darlington,28mar2020
76,29,.47054234,.43722436,.033317976,Darlington,11jun2020
50,29,.8793031,.65796942,.2213337,Darlington,16may2020
71,29,.59261578,.47094288,.12167289,Darlington,06jun2020
59,29,.57477063,.473768,.10100264,Darlington,25may2020
19,29,.93785268,.88952512,.048327558,Darlington,15apr2020
58,29,.58236003,.51177317,.070586838,Darlington,24may2020
13,29,.868918,.92771363,-.05879565,Darlington,09apr2020
66,29,.66807318,.54694718,.12112601,Darlington,01jun2020
52,29,.8109324,.67083901,.14009336,Darlington,18may2020
87,29,.00022774105,.051989436,-.051761694,Darlington,22jun2020
60,29,.58224374,.44855487,.13368887,Darlington,26may2020
32,29,.63165969,.66191941,-.030259721,Darlington,28apr2020
35,29,.64188015,.65450394,-.012623783,Darlington,01may2020
82,29,.17816305,.27283436,-.094671302,Darlington,17jun2020
45,29,.90863585,.65646029,.25217557,Darlington,11may2020
20,29,.93071824,.87447447,.056243777,Darlington,16apr2020
46,29,.93073678,.65294248,.2777943,Darlington,12may2020
43,29,.83157122,.66626728,.16530392,Darlington,09may2020
75,29,.4895899,.43220785,.057382051,Darlington,10jun2020
77,29,.45102304,.43822366,.012799384,Darlington,12jun2020
41,29,.75162482,.67198467,.079640128,Darlington,07may2020
14,29,.8932777,.92920405,-.035926349,Darlington,10apr2020
29,29,.68013698,.70995319,-.029816188,Darlington,25apr2020
44,29,.87365282,.66106075,.21259205,Darlington,10may2020
51,29,.84665054,.66470337,.18194719,Darlington,17may2020
79,29,.38269484,.4043923,-.021697458,Darlington,14jun2020
62,29,.62863719,.44682401,.18181318,Darlington,28may2020
48,29,.92740083,.65136963,.2760312,Darlington,14may2020
39,29,.69495392,.66730696,.027646976,Darlington,05may2020
27,29,.74754876,.74914354,-.0015947552,Darlington,23apr2020
23,29,.88315928,.8258419,.057317376,Darlington,19apr2020
72,29,.56226391,.448163,.11410091,Darlington,07jun2020
85,29,.023339374,.11846784,-.095128462,Darlington,20jun2020
24,29,.85523045,.80768764,.047542799,Darlington,20apr2020
54,29,.72653311,.65915102,.067382075,Darlington,20may2020
88,29,0,.031653639,-.031653639,Darlington,23jun2020
21,29,.91968358,.85898054,.060703043,Darlington,17apr2020
28,29,.71173161,.72973335,-.018001717,Darlington,24apr2020
12,29,.84567225,.9242121,-.078539848,Darlington,08apr2020
84,29,.059673037,.16493419,-.10526115,Darlington,19jun2020
86,29,.0053345803,.08068876,-.075354181,Darlington,21jun2020
81,29,.25018111,.32491112,-.074730009,Darlington,16jun2020
53,29,.77131867,.67086273,.10045597,Darlington,19may2020
68,29,.65584522,.54430664,.1115386,Darlington,03jun2020
57,29,.60392147,.55615556,.047765937,Darlington,23may2020
61,29,.60322958,.43972579,.1635038,Darlington,27may2020
74,29,.51079822,.4289602,.081838019,Darlington,09jun2020
64,29,.66231561,.49533606,.16697957,Darlington,30may2020
26,29,.78524864,.7686553,.016593309,Darlington,22apr2020
55,29,.67986518,.63461578,.045249395,Darlington,21may2020
90,29,0,.0081613921,-.0081613921,Darlington,25jun2020
30,29,.65551257,.69077337,-.035260793,Darlington,26apr2020
7,29,.92253304,.93078619,-.0082531311,Darlington,03apr2020
9,29,.83771235,.91237265,-.074660324,Darlington,05apr2020
56,29,.6374855,.59921825,.038267229,Darlington,22may2020
36,29,.65032846,.65778643,-.0074579581,Darlington,02may2020
70,29,.62146765,.49797285,.12349482,Darlington,05jun2020
40,29,.71990412,.67064142,.049262684,Darlington,06may2020
15,29,.91509205,.92836416,-.013272118,Darlington,11apr2020
89,29,-1.1102230e-16,.017663652,-.017663652,Darlington,24jun2020
11,29,.82914603,.91917372,-.090027675,Darlington,07apr2020
83,29,.11284503,.21786588,-.10502085,Darlington,18jun2020
10,29,.82479948,.91421431,-.08941482,Darlington,06apr2020
78,29,.42508784,.42813891,-.0030510842,Darlington,13jun2020
22,29,.90434682,.84288925,.061457586,Darlington,18apr2020
42,29,.78935492,.67043436,.11892057,Darlington,08may2020
67,29,.66421205,.55311584,.11109618,Darlington,02jun2020
69,29,.64242077,.52436388,.11805689,Darlington,04jun2020
8,29,.87040496,.9169389,-.046533942,Darlington,04apr2020
18,29,.94105941,.90380692,.037252516,Darlington,14apr2020
65,29,.66785902,.52533782,.14252117,Darlington,31may2020
4,29,1.2031409,1.0609137,.14222722,Darlington,31mar2020
33,29,.63071388,.65491319,-.024199335,Darlington,29apr2020
47,29,.93654364,.65111148,.28543216,Darlington,13may2020
16,29,.93139929,.9242878,.0071115037,Darlington,12apr2020
31,29,.6395154,.67417049,-.034655068,Darlington,27apr2020
34,29,.6348632,.65289891,-.018035708,Darlington,30apr2020
73,29,.53506017,.43333596,.10172421,Darlington,08jun2020
17,29,.93974066,.91595763,.023783,Darlington,13apr2020
38,29,.67542332,.66386539,.011557925,Darlington,04may2020
6,29,.99480891,.95710933,.037699591,Darlington,02apr2020
25,29,.82193881,.78843057,.033508245,Darlington,21apr2020
60,30,1.0554271,.82508165,.23034543,Derby,26may2020
61,30,1.0957146,.81608433,.27963021,Derby,27may2020
39,30,.77348304,.85976088,-.08627782,Derby,05may2020
83,30,.29801977,.46493003,-.16691026,Derby,18jun2020
35,30,.93020666,.78442866,.14577802,Derby,01may2020
4,30,.84145898,1.1433718,-.30191278,Derby,31mar2020
69,30,1.0636572,.77832532,.28533185,Derby,04jun2020
49,30,.7151137,.78912646,-.074012727,Derby,15may2020
40,30,.72565305,.8726601,-.14700706,Derby,06may2020
8,30,.78870434,.96779549,-.17909117,Derby,04apr2020
42,30,.66363192,.87868583,-.21505389,Derby,08may2020
24,30,.75290132,.77715009,-.024248797,Derby,20apr2020
73,30,.8808018,.77300978,.107792,Derby,08jun2020
53,30,.73138517,.79783034,-.066445157,Derby,19may2020
46,30,.67015976,.82906049,-.15890071,Derby,12may2020
26,30,.6560989,.75114101,-.095042124,Derby,22apr2020
23,30,.81689864,.79126287,.025635755,Derby,19apr2020
47,30,.68688071,.81336701,-.12648632,Derby,13may2020
84,30,.24600902,.39721122,-.1512022,Derby,19jun2020
71,30,.98593432,.78198236,.20395193,Derby,06jun2020
54,30,.74743187,.81082177,-.063389905,Derby,20may2020
80,30,.46018279,.61974752,-.15956473,Derby,15jun2020
44,30,.64866972,.86029029,-.21162054,Derby,10may2020
89,30,.049882751,.07934504,-.029462287,Derby,24jun2020
30,30,.70198709,.72946429,-.027477181,Derby,26apr2020
48,30,.70261824,.79972225,-.097104006,Derby,14may2020
16,30,.97892183,.9040904,.074831419,Derby,12apr2020
7,30,.78896314,.98919046,-.20022734,Derby,03apr2020
6,30,.79378068,1.0235684,-.22978768,Derby,02apr2020
90,30,.020668862,.04269553,-.022026666,Derby,25jun2020
15,30,.9422698,.91875309,.023516722,Derby,11apr2020
12,30,.83213973,.9466238,-.11448406,Derby,08apr2020
62,30,1.1221882,.80586743,.31632081,Derby,28may2020
51,30,.72537464,.78207082,-.056696203,Derby,17may2020
74,30,.82003438,.76243776,.057596616,Derby,09jun2020
20,30,.98165083,.8361935,.14545734,Derby,16apr2020
81,30,.40553358,.57728183,-.17174827,Derby,16jun2020
58,30,.93997031,.83650047,.10346983,Derby,24may2020
68,30,1.0885656,.77577907,.31278655,Derby,03jun2020
2,30,.98020476,1.3442566,-.36405188,Derby,29mar2020
56,30,.82081747,.83264542,-.011827935,Derby,22may2020
45,30,.65598625,.84531814,-.18933187,Derby,11may2020
17,30,1.0042362,.88751137,.11672482,Derby,13apr2020
28,30,.63137805,.73423779,-.10285973,Derby,24apr2020
13,30,.86315846,.94064659,-.077488102,Derby,09apr2020
10,30,.79654133,.95156318,-.15502185,Derby,06apr2020
38,30,.82599819,.84221202,-.016213818,Derby,04may2020
79,30,.51601243,.65411186,-.13809946,Derby,14jun2020
21,30,.939255,.8205775,.1186775,Derby,17apr2020
5,30,.80874586,1.0739394,-.26519358,Derby,01apr2020
19,30,1.0070277,.85263777,.15438996,Derby,15apr2020
59,30,1.0024257,.83214569,.17027999,Derby,25may2020
57,30,.87669659,.83704501,.039651543,Derby,23may2020
36,30,.9127233,.80323362,.10948968,Derby,02may2020
9,30,.79057056,.95634669,-.1657761,Derby,05apr2020
72,30,.93674964,.7794891,.15726051,Derby,07jun2020
52,30,.72613537,.78737378,-.061238404,Derby,18may2020
77,30,.63410074,.70733649,-.073235765,Derby,12jun2020
64,30,1.1308842,.78667873,.34420547,Derby,30may2020
70,30,1.0285969,.78106475,.24753216,Derby,05jun2020
41,30,.68833268,.87907034,-.19073763,Derby,07may2020
50,30,.72272289,.78284252,-.060119636,Derby,16may2020
67,30,1.1030613,.77495348,.32810783,Derby,02jun2020
55,30,.77710938,.82329619,-.046186816,Derby,21may2020
85,30,.19827637,.32565159,-.12737522,Derby,20jun2020
14,30,.90133727,.93116927,-.029832006,Derby,10apr2020
76,30,.69517601,.72923106,-.034055073,Derby,11jun2020
22,30,.88224912,.80568278,.076566353,Derby,18apr2020
37,30,.87523699,.82274395,.052493028,Derby,03may2020
31,30,.76405978,.73264611,.031413648,Derby,27apr2020
34,30,.9218592,.76704586,.15481332,Derby,30apr2020
29,30,.65485418,.73026049,-.075406298,Derby,25apr2020
65,30,1.1215103,.78029943,.34121084,Derby,31may2020
11,30,.80993611,.94956124,-.1396251,Derby,07apr2020
43,30,.65081507,.87201959,-.22120449,Derby,09may2020
66,30,1.1119864,.77642953,.33555686,Derby,01jun2020
33,30,.88618094,.75199771,.13418326,Derby,29apr2020
75,30,.75750899,.74777621,.009732767,Derby,10jun2020
63,30,1.133224,.79556173,.33766228,Derby,29may2020
88,30,.084385812,.12850603,-.044120226,Derby,23jun2020
78,30,.57421738,.68256521,-.1083478,Derby,13jun2020
82,30,.3514176,.52560246,-.17418486,Derby,17jun2020
27,30,.63277388,.74118865,-.10841478,Derby,23apr2020
32,30,.829436,.7402519,.089184098,Derby,28apr2020
18,30,1.0143178,.86992675,.14439102,Derby,14apr2020
86,30,.15676305,.25440305,-.097639993,Derby,21jun2020
87,30,.11958911,.18763502,-.068045899,Derby,22jun2020
25,30,.6976757,.76350665,-.065830916,Derby,21apr2020
1,30,1.0917035,1.4735001,-.38179654,Derby,28mar2020
3,30,.89775044,1.2336777,-.33592731,Derby,30mar2020
71,31,.83216637,.85442692,-.022260554,Derbyshire,06jun2020
45,31,.79343629,.82189459,-.028458282,Derbyshire,11may2020
47,31,.70851195,.75191545,-.043403529,Derbyshire,13may2020
18,31,1.0451483,.87920856,.16593969,Derbyshire,14apr2020
35,31,.83251214,.80618185,.026330311,Derbyshire,01may2020
6,31,1.0293957,.92862129,.10077442,Derbyshire,02apr2020
9,31,.9831121,.85723382,.12587829,Derbyshire,05apr2020
23,31,.85018975,.8312338,.018955946,Derbyshire,19apr2020
60,31,.84134829,.75090069,.090447612,Derbyshire,26may2020
65,31,.95836085,.77016634,.1881945,Derbyshire,31may2020
34,31,.84281468,.77692401,.065890685,Derbyshire,30apr2020
21,31,.97042936,.85425311,.11617624,Derbyshire,17apr2020
22,31,.91423184,.84357584,.070655994,Derbyshire,18apr2020
61,31,.86741495,.73448473,.1329302,Derbyshire,27may2020
38,31,.80739558,.86643565,-.059040092,Derbyshire,04may2020
84,31,.39587855,.26912454,.12675403,Derbyshire,19jun2020
64,31,.94049299,.74722242,.19327059,Derbyshire,30may2020
25,31,.73384374,.79732448,-.063480742,Derbyshire,21apr2020
11,31,.98276597,.85992986,.12283609,Derbyshire,07apr2020
44,31,.83041811,.849832,-.019413864,Derbyshire,10may2020
42,31,.86134762,.88117826,-.019830653,Derbyshire,08may2020
83,31,.47360548,.31407499,.15953049,Derbyshire,18jun2020
57,31,.74808413,.7960189,-.047934767,Derbyshire,23may2020
63,31,.9176994,.73206919,.18563022,Derbyshire,29may2020
40,31,.8354041,.88109124,-.04568715,Derbyshire,06may2020
12,31,.99021846,.86743492,.12278356,Derbyshire,08apr2020
81,31,.60240728,.39148086,.21092641,Derbyshire,16jun2020
2,31,1.2709713,1.2784845,-.0075131967,Derbyshire,29mar2020
31,31,.78793228,.71314478,.07478749,Derbyshire,27apr2020
10,31,.98010868,.85558558,.1245231,Derbyshire,06apr2020
86,31,.24374293,.16799554,.075747393,Derbyshire,21jun2020
55,31,.68783754,.77343583,-.085598268,Derbyshire,21may2020
30,31,.74453676,.71067172,.03386502,Derbyshire,26apr2020
26,31,.69499087,.77561301,-.080622114,Derbyshire,22apr2020
41,31,.85294896,.88396102,-.031012068,Derbyshire,07may2020
77,31,.69378078,.56249279,.13128798,Derbyshire,12jun2020
72,31,.78938627,.82422781,-.03484153,Derbyshire,07jun2020
19,31,1.0356351,.87225187,.16338328,Derbyshire,15apr2020
20,31,1.0115882,.86384249,.14774576,Derbyshire,16apr2020
69,31,.91887295,.8665334,.052339554,Derbyshire,04jun2020
16,31,1.0370126,.88664448,.15036806,Derbyshire,12apr2020
3,31,1.1832966,1.1588809,.024415612,Derbyshire,30mar2020
68,31,.95053929,.85139686,.099142432,Derbyshire,03jun2020
67,31,.96694934,.8270967,.13985263,Derbyshire,02jun2020
33,31,.84139001,.74886066,.092529371,Derbyshire,29apr2020
70,31,.87715322,.86853319,.0086200098,Derbyshire,05jun2020
17,31,1.0443686,.88427341,.16009521,Derbyshire,13apr2020
66,31,.96823269,.79823577,.16999692,Derbyshire,01jun2020
80,31,.64428085,.42798507,.21629578,Derbyshire,15jun2020
85,31,.31800857,.21936662,.098641939,Derbyshire,20jun2020
75,31,.70532441,.67435449,.030969946,Derbyshire,10jun2020
53,31,.64164186,.72063011,-.078988239,Derbyshire,19may2020
48,31,.67097312,.71828979,-.047316682,Derbyshire,14may2020
5,31,1.0644329,.98436177,.080071114,Derbyshire,01apr2020
62,31,.89284301,.72744715,.16539586,Derbyshire,28may2020
4,31,1.1148051,1.0606363,.054168846,Derbyshire,31mar2020
24,31,.78751069,.81607163,-.028560909,Derbyshire,20apr2020
50,31,.62520695,.67926508,-.054058153,Derbyshire,16may2020
28,31,.67940956,.73330033,-.05389075,Derbyshire,24apr2020
52,31,.6272974,.696316,-.069018617,Derbyshire,18may2020
29,31,.70450014,.71821642,-.013716258,Derbyshire,25apr2020
78,31,.68679029,.51186877,.1749215,Derbyshire,13jun2020
54,31,.66223097,.74826068,-.086029708,Derbyshire,20may2020
27,31,.6758495,.75325865,-.077409133,Derbyshire,23apr2020
82,31,.54449779,.35445106,.19004673,Derbyshire,17jun2020
89,31,.080496833,.047444135,.033052698,Derbyshire,24jun2020
88,31,.12205387,.080011271,.042042602,Derbyshire,23jun2020
13,31,1.0008515,.87551129,.12534024,Derbyshire,09apr2020
8,31,.99164587,.86799514,.12365075,Derbyshire,04apr2020
39,31,.81771481,.87517583,-.057461016,Derbyshire,05may2020
7,31,1.0062106,.89080459,.115406,Derbyshire,03apr2020
79,31,.67122632,.46736887,.20385747,Derbyshire,14jun2020
76,31,.69745088,.61780733,.07964354,Derbyshire,11jun2020
56,31,.71691585,.7907601,-.073844276,Derbyshire,22may2020
43,31,.85433918,.86996639,-.01562719,Derbyshire,09may2020
1,31,1.3795298,1.4176079,-.038078103,Derbyshire,28mar2020
74,31,.72321957,.72956401,-.0063444432,Derbyshire,09jun2020
32,31,.8227604,.72642237,.096338026,Derbyshire,28apr2020
46,31,.75076884,.78805894,-.037290074,Derbyshire,12may2020
59,31,.81243044,.77133065,.041099794,Derbyshire,25may2020
51,31,.62089717,.68115157,-.060254391,Derbyshire,17may2020
87,31,.17679276,.12057872,.056214031,Derbyshire,22jun2020
37,31,.80798858,.85282683,-.044838268,Derbyshire,03may2020
15,31,1.0257908,.88582712,.1399637,Derbyshire,11apr2020
36,31,.81832635,.83251721,-.014190826,Derbyshire,02may2020
58,31,.78042692,.7884683,-.0080414107,Derbyshire,24may2020
49,31,.64218765,.69235748,-.050169803,Derbyshire,15may2020
14,31,1.013103,.8819769,.13112612,Derbyshire,10apr2020
90,31,.04989643,.023923857,.025972573,Derbyshire,25jun2020
73,31,.75208837,.78098094,-.028892558,Derbyshire,08jun2020
80,32,.43236932,.35391751,.078451797,Devon,15jun2020
31,32,.52698076,.52241731,.0045634541,Devon,27apr2020
34,32,.53469908,.48945415,.045244928,Devon,30apr2020
4,32,1.1312703,1.0281479,.10312232,Devon,31mar2020
53,32,.70991021,.58791822,.12199198,Devon,19may2020
75,32,.65202397,.42163613,.23038785,Devon,10jun2020
13,32,.81197751,.87550068,-.063523203,Devon,09apr2020
16,32,.75287235,.90279359,-.14992122,Devon,12apr2020
46,32,.68491566,.80364126,-.11872558,Devon,12may2020
30,32,.54268545,.55240703,-.0097215539,Devon,26apr2020
85,32,.1205837,.30341166,-.18282798,Devon,20jun2020
25,32,.7091037,.70221424,.0068894713,Devon,21apr2020
17,32,.75038928,.8926338,-.14224452,Devon,13apr2020
79,32,.48908195,.34780478,.14127718,Devon,14jun2020
3,32,1.2025918,1.1250992,.077492632,Devon,30mar2020
32,32,.52193421,.49994847,.021985738,Devon,28apr2020
58,32,.68112761,.54303521,.13809243,Devon,24may2020
7,32,1.0110345,.84537798,.16565648,Devon,03apr2020
90,32,0,.052047685,-.052047685,Devon,25jun2020
43,32,.6502316,.8364448,-.18621321,Devon,09may2020
78,32,.540923,.35207665,.18884636,Devon,13jun2020
48,32,.65941334,.72468388,-.065270551,Devon,14may2020
37,32,.56273818,.57004666,-.007308499,Devon,03may2020
62,32,.52184176,.50546271,.016379068,Devon,28may2020
54,32,.74268854,.58287376,.1598148,Devon,20may2020
11,32,.88344091,.82911992,.054320998,Devon,07apr2020
67,32,.4892405,.71935445,-.23011395,Devon,02jun2020
5,32,1.0794355,.94925672,.13017872,Devon,01apr2020
74,32,.65775001,.46340525,.19434474,Devon,09jun2020
6,32,1.0414535,.88838303,.15307043,Devon,02apr2020
89,32,.00025555075,.093707107,-.093451552,Devon,24jun2020
57,32,.72266591,.5631178,.15954807,Devon,23may2020
22,32,.77202964,.77182007,.0002095434,Devon,18apr2020
42,32,.62404418,.81044632,-.18640216,Devon,08may2020
49,32,.64551872,.68264002,-.0371213,Devon,15may2020
50,32,.63889503,.64563221,-.0067371721,Devon,16may2020
52,32,.67336529,.59877676,.074588522,Devon,18may2020
10,32,.91976714,.81386667,.10590048,Devon,06apr2020
39,32,.57415706,.66839689,-.094239816,Devon,05may2020
2,32,1.2965593,1.2391974,.057361983,Devon,29mar2020
18,32,.75374556,.87467229,-.12092676,Devon,14apr2020
1,32,1.4148887,1.3694628,.045425843,Devon,28mar2020
84,32,.17891279,.34279555,-.16388275,Devon,19jun2020
12,32,.84643638,.85158128,-.0051448857,Devon,08apr2020
45,32,.6866793,.83099204,-.14431274,Devon,11may2020
33,32,.525392,.48826334,.037128661,Devon,29apr2020
72,32,.61920583,.56966919,.049536645,Devon,07jun2020
20,32,.76810044,.82383138,-.055730939,Devon,16apr2020
36,32,.55603296,.53214157,.023891412,Devon,02may2020
19,32,.76064742,.85085285,-.090205431,Devon,15apr2020
63,32,.50193638,.54070938,-.038773023,Devon,29may2020
73,32,.64563125,.51470667,.13092457,Devon,08jun2020
47,32,.67393142,.7665295,-.092598058,Devon,13may2020
82,32,.30356503,.36971304,-.066148028,Devon,17jun2020
51,32,.64728385,.61755306,.029730821,Devon,17may2020
21,32,.77321589,.79693931,-.023723427,Devon,17apr2020
61,32,.55406803,.49192169,.062146328,Devon,27may2020
23,32,.7607736,.74829942,.012474205,Devon,19apr2020
81,32,.369461,.36397764,.005483353,Devon,16jun2020
28,32,.60208964,.6195389,-.017449286,Devon,24apr2020
77,32,.58855033,.36727756,.22127275,Devon,12jun2020
65,32,.4890255,.64687371,-.15784822,Devon,31may2020
44,32,.67409784,.8432706,-.16917276,Devon,10may2020
64,32,.49325699,.59153712,-.098280124,Devon,30may2020
66,32,.48670483,.6932916,-.20658679,Devon,01jun2020
69,32,.52249181,.69934356,-.17685175,Devon,04jun2020
41,32,.60204381,.76974958,-.16770576,Devon,07may2020
29,32,.5689128,.58584988,-.016937064,Devon,25apr2020
40,32,.58543694,.7207647,-.13532776,Devon,06may2020
27,32,.63786131,.65045637,-.012595057,Devon,23apr2020
87,32,.027472816,.19556689,-.16809408,Devon,22jun2020
38,32,.56766999,.61659682,-.048926838,Devon,04may2020
71,32,.58552003,.62099344,-.035473417,Devon,06jun2020
15,32,.7634111,.90361428,-.14020318,Devon,11apr2020
9,32,.95335311,.80981785,.14353524,Devon,05apr2020
83,32,.239685,.36445391,-.12476892,Devon,18jun2020
60,32,.59337777,.49881485,.094562918,Devon,26may2020
14,32,.783454,.89424163,-.11078762,Devon,10apr2020
86,32,.067481928,.25127846,-.18379654,Devon,21jun2020
76,32,.6278013,.39038315,.23741814,Devon,11jun2020
59,32,.63631552,.51890177,.11741377,Devon,25may2020
56,32,.75148499,.57484341,.17664161,Devon,22may2020
88,32,.0061629908,.1424184,-.13625541,Devon,23jun2020
70,32,.55207622,.66466415,-.11258794,Devon,05jun2020
8,32,.98315227,.8196997,.16345254,Devon,04apr2020
26,32,.67420691,.67755044,-.0033435251,Devon,22apr2020
68,32,.50056535,.72025794,-.21969259,Devon,03jun2020
35,32,.54610807,.5045014,.041606691,Devon,01may2020
24,32,.73904747,.72552425,.013523197,Devon,20apr2020
55,32,.75875652,.57997298,.17878354,Devon,21may2020
77,33,1.1491705,.58588541,.56328511,Doncaster,12jun2020
62,33,.60261548,.73902524,-.13640977,Doncaster,28may2020
71,33,.7054081,.77665603,-.07124792,Doncaster,06jun2020
87,33,.067679144,.085552968,-.017873826,Doncaster,22jun2020
47,33,.85863602,.69411826,.16451779,Doncaster,13may2020
86,33,.12127884,.12095858,.00032025328,Doncaster,21jun2020
58,33,.90624946,.67301267,.2332368,Doncaster,24may2020
4,33,1.2632014,1.1904185,.072782852,Doncaster,31mar2020
26,33,.86263365,.83944774,.023185929,Doncaster,22apr2020
2,33,1.3452438,1.3681331,-.022889236,Doncaster,29mar2020
38,33,.94335961,.91954005,.023819568,Doncaster,04may2020
32,33,.75699568,.79870933,-.04171364,Doncaster,28apr2020
37,33,.94312191,.90853959,.034582317,Doncaster,03may2020
10,33,1.2140841,.96440816,.249676,Doncaster,06apr2020
73,33,.91685814,.73955476,.1773034,Doncaster,08jun2020
42,33,.82057148,.84492952,-.024358006,Doncaster,08may2020
25,33,.89879555,.85460073,.044194836,Doncaster,21apr2020
72,33,.80728757,.75992006,.047367524,Doncaster,07jun2020
3,33,1.2957388,1.2710181,.02472071,Doncaster,30mar2020
33,33,.78803527,.81498182,-.026946565,Doncaster,29apr2020
69,33,.54953337,.80487704,-.25534368,Doncaster,04jun2020
61,33,.67605531,.71873987,-.042684544,Doncaster,27may2020
13,33,1.1751907,.95583075,.21935992,Doncaster,09apr2020
67,33,.45819634,.81582707,-.35763076,Doncaster,02jun2020
36,33,.9210344,.88858867,.032445725,Doncaster,02may2020
1,33,1.4175572,1.4817599,-.064202636,Doncaster,28mar2020
34,33,.83252245,.83747685,-.0049543921,Doncaster,30apr2020
18,33,1.0669184,.95892096,.1079974,Doncaster,14apr2020
84,33,.3102828,.20593441,.10434839,Doncaster,19jun2020
44,33,.78717679,.77032536,.016851403,Doncaster,10may2020
82,33,.56989992,.29955965,.27034026,Doncaster,17jun2020
12,33,1.1923867,.95341849,.23896822,Doncaster,08apr2020
56,33,.99982929,.6638605,.33596882,Doncaster,22may2020
52,33,1.0511845,.67306376,.37812078,Doncaster,18may2020
29,33,.76421738,.79778147,-.033564076,Doncaster,25apr2020
22,33,.98524624,.89861506,.086631164,Doncaster,18apr2020
60,33,.75644588,.70019835,.056247536,Doncaster,26may2020
75,33,1.1011727,.67923552,.4219372,Doncaster,10jun2020
8,33,1.2258215,1.0034056,.22241592,Doncaster,04apr2020
76,33,1.1479502,.63604635,.51190382,Doncaster,11jun2020
40,33,.89260614,.90476787,-.012161721,Doncaster,06may2020
78,33,1.0989643,.53114367,.56782067,Doncaster,13jun2020
19,33,1.0481205,.94682956,.10129097,Doncaster,15apr2020
9,33,1.2210432,.98011965,.24092358,Doncaster,05apr2020
6,33,1.2330486,1.0748783,.15817024,Doncaster,02apr2020
55,33,1.0269406,.66452581,.36241478,Doncaster,21may2020
70,33,.61887503,.79169112,-.17281607,Doncaster,05jun2020
39,33,.92451483,.91867328,.005841536,Doncaster,05may2020
16,33,1.1076779,.9678247,.13985327,Doncaster,12apr2020
35,33,.88095236,.86339182,.017560557,Doncaster,01may2020
90,33,.0050235116,.016950183,-.011926671,Doncaster,25jun2020
49,33,.95608222,.68048614,.27559608,Doncaster,15may2020
45,33,.79460329,.73742515,.057178132,Doncaster,11may2020
81,33,.71538961,.35368818,.36170143,Doncaster,16jun2020
88,33,.037324574,.056958798,-.019634226,Doncaster,23jun2020
30,33,.74658746,.79054606,-.04395863,Doncaster,26apr2020
64,33,.48870036,.7798124,-.29111207,Doncaster,30may2020
48,33,.90701538,.68470418,.22231118,Doncaster,14may2020
5,33,1.2434433,1.1258721,.11757112,Doncaster,01apr2020
21,33,1.0077775,.91437954,.093397893,Doncaster,17apr2020
63,33,.53944236,.75997913,-.22053678,Doncaster,29may2020
43,33,.79663813,.80720949,-.010571334,Doncaster,09may2020
7,33,1.2286652,1.0346302,.1940351,Doncaster,03apr2020
74,33,1.0199376,.71337384,.30656376,Doncaster,09jun2020
