"","age","rate","value"
"1","70_to_74",34.1,453
"2","55_to_59",20,386
"3","5_to_9",0.7,13
"4","10_to_14",0.8,14
"5","15_to_19",1.7,30
"6","65_to_69",28.2,381
"7","45_to_49",16,272
"8","20_to_24",6.4,101
"9","85_to_89",112.3,394
"10","40_to_44",12.7,235
"11","75_to_79",56.1,505
"12","35_to_39",11.5,218
"13","0_to_4",2.3,39
"14","60_to_64",25.4,388
"15","25_to_29",10.1,181
"16","80_to_84",79.3,504
"17","90+",159.4,265
"18","50_to_54",21,386
"19","30_to_34",10.9,210
