age,rate,value
0_to_4,2351.9,1992
5_to_9,1990.3,2107
10_to_14,3145.2,2963
15_to_19,6014.3,5576
20_to_24,9521.8,8503
25_to_29,7606.5,8089
30_to_34,7176.4,7646
35_to_39,6996.2,6735
40_to_44,6809.6,6225
45_to_49,8028.7,6717
50_to_54,7543.8,7316
55_to_59,6569.9,7049
60_to_64,5576.1,5236
65_to_69,3910.2,3463
70_to_74,3572.4,3095
75_to_79,4394.8,2615
80_to_84,5911.7,2347
85_to_89,7880,1686
90+,12145.3,1177
