age,rate,value
0_to_4,2593.9,2197
5_to_9,2197.1,2326
10_to_14,3337.3,3144
15_to_19,6255.9,5800
20_to_24,9891.4,8833
25_to_29,7981.7,8488
30_to_34,7544.4,8038
35_to_39,7367,7092
40_to_44,7095.1,6486
45_to_49,8353.9,6989
50_to_54,7867.6,7630
55_to_59,6823.4,7321
60_to_64,5790.2,5437
65_to_69,4077.3,3611
70_to_74,3701.7,3207
75_to_79,4588.1,2730
80_to_84,6115.7,2428
85_to_89,8202.5,1755
90+,12650.9,1226
