"","age","rate","value"
"1","75_to_79",50.5,525
"2","90+",163.5,574
"3","30_to_34",21,392
"4","5_to_9",0.6,11
"5","25_to_29",20.8,353
"6","10_to_14",1.3,23
"7","0_to_4",2.8,45
"8","40_to_44",18.2,343
"9","20_to_24",11.1,167
"10","65_to_69",26.5,383
"11","80_to_84",77.2,621
"12","35_to_39",17.7,338
"13","55_to_59",24.7,489
"14","70_to_74",31.5,456
"15","15_to_19",3.7,61
"16","85_to_89",118.5,627
"17","60_to_64",26.4,418
"18","45_to_49",24.4,418
"19","50_to_54",27.4,514
