"","age","rate","value"
"1","0_to_4",6.6,111
"2","45_to_49",42.5,723
"3","70_to_74",90.4,1202
"4","25_to_29",18.5,331
"5","5_to_9",1.6,29
"6","20_to_24",11.1,176
"7","75_to_79",152.5,1374
"8","90+",434.9,723
"9","80_to_84",219.7,1396
"10","65_to_69",72.1,976
"11","30_to_34",22.8,440
"12","60_to_64",65,993
"13","50_to_54",52.4,964
"14","85_to_89",320.1,1123
"15","15_to_19",3.7,64
"16","55_to_59",51.3,988
"17","10_to_14",1.5,28
"18","35_to_39",25.8,491
"19","40_to_44",29.9,553
