"","age","rate","value"
"1","15_to_19",10.5,172
"2","60_to_64",96.4,1527
"3","70_to_74",115.9,1680
"4","65_to_69",91.3,1318
"5","0_to_4",8.7,139
"6","40_to_44",76.3,1438
"7","55_to_59",94,1861
"8","20_to_24",42.3,636
"9","80_to_84",292.7,2355
"10","50_to_54",106.7,2002
"11","25_to_29",83.2,1411
"12","75_to_79",192,1997
"13","5_to_9",2.3,42
"14","85_to_89",434.3,2297
"15","30_to_34",78,1458
"16","45_to_49",102.5,1757
"17","10_to_14",3.8,66
"18","35_to_39",68.9,1314
"19","90+",566.3,1988
