"","age","rate","value"
"1","70_to_74",2.4,35
"2","65_to_69",1.9,28
"3","25_to_29",3.5,59
"4","75_to_79",2.8,29
"5","10_to_14",0.4,7
"6","20_to_24",2.1,32
"7","45_to_49",3,51
"8","60_to_64",3,48
"9","80_to_84",2.9,23
"10","85_to_89",5.5,29
"11","15_to_19",0.9,14
"12","0_to_4",0.2,4
"13","50_to_54",3,56
"14","5_to_9",0.1,2
"15","30_to_34",3.5,66
"16","55_to_59",2.7,54
"17","35_to_39",2.3,43
"18","40_to_44",2.5,47
"19","90+",6,21
