"","age","rate","value"
"1","20_to_24",689.8,10364
"2","75_to_79",645.2,6710
"3","50_to_54",726.6,13634
"4","30_to_34",680.2,12708
"5","80_to_84",1143.5,9199
"6","25_to_29",814.7,13811
"7","0_to_4",73.8,1186
"8","45_to_49",736.5,12625
"9","40_to_44",592.9,11174
"10","5_to_9",67.8,1261
"11","65_to_69",347.9,5024
"12","10_to_14",85.5,1476
"13","85_to_89",2042.1,10801
"14","35_to_39",578.5,11035
"15","15_to_19",251.7,4114
"16","60_to_64",533.7,8457
"17","55_to_59",612.7,12134
"18","90+",3478.5,12211
"19","70_to_74",372.1,5392
