age,rate,value
0_to_4,2636.4,2233
5_to_9,2224.5,2355
10_to_14,3359.6,3165
15_to_19,6289.3,5831
20_to_24,9947.4,8883
25_to_29,8028.7,8538
30_to_34,7586.6,8083
35_to_39,7405.4,7129
40_to_44,7131.2,6519
45_to_49,8390.9,7020
50_to_54,7898.5,7660
55_to_59,6854.2,7354
60_to_64,5810.4,5456
65_to_69,4090.8,3623
70_to_74,3713.2,3217
75_to_79,4609.9,2743
80_to_84,6143.4,2439
85_to_89,8258.6,1767
90+,12702.5,1231
