age,rate,value
0_to_4,2368.8,1915
5_to_9,1778.5,1985
10_to_14,3271,2930
15_to_19,8011.9,7059
20_to_24,12674.4,10530
25_to_29,10602.9,10185
30_to_34,9353.4,9514
35_to_39,9011.6,8713
40_to_44,8574.9,8018
45_to_49,10220.7,8779
50_to_54,9335.7,9531
55_to_59,7582.1,8582
60_to_64,6019,5956
65_to_69,3621.6,3389
70_to_74,3221.8,2985
75_to_79,4015.9,2702
80_to_84,5594.4,2801
85_to_89,8466.2,2750
90+,13911.2,2897
