"","age","rate","value"
"1","30_to_34",24.6,476
"2","15_to_19",3.9,67
"3","60_to_64",71.9,1098
"4","85_to_89",352.9,1238
"5","20_to_24",11.8,187
"6","55_to_59",56.9,1097
"7","70_to_74",100.3,1334
"8","45_to_49",47.1,800
"9","65_to_69",82.1,1110
"10","40_to_44",33.6,622
"11","35_to_39",27.9,530
"12","75_to_79",168.9,1521
"13","5_to_9",1.7,30
"14","80_to_84",244.9,1556
"15","10_to_14",1.8,32
"16","50_to_54",58,1067
"17","25_to_29",19.6,352
"18","90+",480.6,799
"19","0_to_4",7.1,121
