age,value,rate
0_to_4,193,227.9
5_to_9,173,163.4
10_to_14,293,311
15_to_19,1059,1142.2
20_to_24,1305,1461.4
25_to_29,1142,1073.9
30_to_34,1044,979.9
35_to_39,975,1012.8
40_to_44,908,993.3
45_to_49,1037,1239.5
50_to_54,1103,1137.3
55_to_59,1154,1075.6
60_to_64,785,836
65_to_69,540,609.7
70_to_74,591,682.2
75_to_79,652,1095.8
80_to_84,595,1498.7
85_to_89,485,2266.8
90+,347,3580.6
