"","age","rate","value"
"1","65_to_69",33.2,449
"2","15_to_19",2.4,42
"3","50_to_54",25.4,468
"4","25_to_29",11.4,205
"5","55_to_59",23.7,457
"6","45_to_49",19.7,335
"7","70_to_74",41,546
"8","30_to_34",12.9,250
"9","80_to_84",99.9,635
"10","35_to_39",13.6,259
"11","5_to_9",0.8,14
"12","85_to_89",143.9,505
"13","90+",208.1,346
"14","75_to_79",71.2,641
"15","60_to_64",31.6,483
"16","40_to_44",15.8,292
"17","10_to_14",0.9,17
"18","20_to_24",7.1,113
"19","0_to_4",3.4,57
