"","age","rate","value"
"1","5_to_9",2149.7,40007
"2","70_to_74",2987.4,43292
"3","15_to_19",7686.4,125656
"4","75_to_79",3617.5,37621
"5","20_to_24",11698.7,175775
"6","25_to_29",10663.2,180756
"7","60_to_64",5697.2,90278
"8","85_to_89",7718.8,40827
"9","50_to_54",8110.1,152188
"10","65_to_69",3611.4,52147
"11","80_to_84",4942.8,39763
"12","40_to_44",7880.3,148507
"13","10_to_14",3799.4,65567
"14","30_to_34",9395.5,175535
"15","35_to_39",8454.7,161266
"16","55_to_59",6656.6,131836
"17","90+",13023.6,45718
"18","0_to_4",2275.4,36553
"19","45_to_49",8602.3,147452
