"","age","rate","value"
"1","5_to_9",1.6,29
"2","90+",427.3,1500
"3","60_to_64",68,1077
"4","80_to_84",217.8,1752
"5","20_to_24",28.4,426
"6","70_to_74",89.6,1299
"7","25_to_29",54.6,926
"8","30_to_34",53.6,1001
"9","15_to_19",7.3,120
"10","85_to_89",318.9,1687
"11","50_to_54",73.8,1384
"12","55_to_59",66.9,1325
"13","75_to_79",143,1487
"14","0_to_4",6.1,98
"15","10_to_14",3.1,54
"16","40_to_44",50.1,944
"17","65_to_69",69.1,998
"18","45_to_49",66.8,1145
"19","35_to_39",45.5,867
