age,rate,value
0_to_4,2298.3,1858
5_to_9,1715.7,1915
10_to_14,3188.4,2856
15_to_19,7871.2,6935
20_to_24,12426.4,10324
25_to_29,10368.6,9960
30_to_34,9145,9302
35_to_39,8797.5,8506
40_to_44,8402.8,7857
45_to_49,10041.4,8625
50_to_54,9144.7,9336
55_to_59,7423,8402
60_to_64,5888.7,5827
65_to_69,3544.6,3317
70_to_74,3145.2,2914
75_to_79,3910.3,2631
80_to_84,5458.6,2733
85_to_89,8232.3,2674
90+,13531.8,2818
