"","age","rate","value"
"1","85_to_89",174.7,613
"2","5_to_9",0.9,17
"3","65_to_69",39.8,539
"4","10_to_14",1,19
"5","55_to_59",27.8,535
"6","50_to_54",30,551
"7","90+",247.8,412
"8","60_to_64",37.5,572
"9","80_to_84",120.4,765
"10","70_to_74",49,652
"11","20_to_24",7.8,124
"12","0_to_4",4,67
"13","35_to_39",15.8,301
"14","75_to_79",83.9,756
"15","25_to_29",12.7,227
"16","45_to_49",22.9,390
"17","30_to_34",14.7,284
"18","40_to_44",18.2,337
"19","15_to_19",2.6,45
