age,rate,value
0_to_4,1464.6,1184
5_to_9,1184.4,1322
10_to_14,2190.3,1962
15_to_19,5721.5,5041
20_to_24,8346.1,6934
25_to_29,6862.4,6592
30_to_34,6003.9,6107
35_to_39,5919.1,5723
40_to_44,5816.8,5439
45_to_49,6889.9,5918
50_to_54,6236.5,6367
55_to_59,4963.4,5618
60_to_64,3876.6,3836
65_to_69,2261.2,2116
70_to_74,2034.5,1885
75_to_79,2511.8,1690
80_to_84,3477.3,1741
85_to_89,5310.6,1725
90+,8624.2,1796
