"","age","rate","value"
"1","0_to_4",0.5,9
"2","50_to_54",7,129
"3","70_to_74",8.2,109
"4","55_to_59",5.9,114
"5","75_to_79",13,117
"6","85_to_89",25.1,88
"7","30_to_34",5,97
"8","65_to_69",8.6,117
"9","20_to_24",3.8,60
"10","10_to_14",0.6,10
"11","5_to_9",0.4,8
"12","15_to_19",0.6,10
"13","80_to_84",16.1,102
"14","45_to_49",5.8,99
"15","90+",30.7,51
"16","40_to_44",4.6,85
"17","60_to_64",7.3,112
"18","35_to_39",4.7,90
"19","25_to_29",5.2,93
