"","age","rate","value"
"1","15_to_19",0.2,4
"2","45_to_49",2,34
"3","40_to_44",1,18
"4","5_to_9",0.1,1
"5","25_to_29",1.2,22
"6","55_to_59",1.8,34
"7","35_to_39",1.2,23
"8","10_to_14",0.3,5
"9","85_to_89",2,7
"10","65_to_69",1.7,23
"11","20_to_24",1.4,23
"12","0_to_4",0.1,1
"13","80_to_84",1.3,8
"14","90+",1.2,2
"15","75_to_79",0.9,8
"16","50_to_54",1.7,32
"17","60_to_64",1.5,23
"18","30_to_34",1.2,23
"19","70_to_74",0.9,12
