age,rate,value
0_to_4,2238.9,1810
5_to_9,1687.1,1883
10_to_14,3134.8,2808
15_to_19,7757.7,6835
20_to_24,12198.9,10135
25_to_29,10200,9798
30_to_34,8977.9,9132
35_to_39,8640.3,8354
40_to_44,8257.3,7721
45_to_49,9879.6,8486
50_to_54,9000.7,9189
55_to_59,7308.2,8272
60_to_64,5797.7,5737
65_to_69,3477.3,3254
70_to_74,3085.8,2859
75_to_79,3834.5,2580
80_to_84,5356.7,2682
85_to_89,8035.2,2610
90+,13262.9,2762
