age,rate,value
0_to_4,2588,2192
5_to_9,2178.2,2306
10_to_14,3330.9,3138
15_to_19,6250.5,5795
20_to_24,9882.4,8825
25_to_29,7963.9,8469
30_to_34,7532.2,8025
35_to_39,7353.5,7079
40_to_44,7088.6,6480
45_to_49,8335.9,6974
50_to_54,7861.4,7624
55_to_59,6818.8,7316
60_to_64,5783.8,5431
65_to_69,4071.6,3606
70_to_74,3697.1,3203
75_to_79,4581.4,2726
80_to_84,6105.6,2424
85_to_89,8193.1,1753
90+,12650.9,1226
