age,rate,value
0_to_4,2381.2,1925
5_to_9,1782.9,1990
10_to_14,3285.5,2943
15_to_19,8036.9,7081
20_to_24,12704.5,10555
25_to_29,10626.8,10208
30_to_34,9379.9,9541
35_to_39,9036.4,8737
40_to_44,8589.9,8032
45_to_49,10246.4,8801
50_to_54,9360.2,9556
55_to_59,7598.9,8601
60_to_64,6037.2,5974
65_to_69,3637.6,3404
70_to_74,3231.5,2994
75_to_79,4024.8,2708
80_to_84,5602.4,2805
85_to_89,8493.9,2759
90+,13983.2,2912
