age,rate,value
0_to_4,2560.5,2070
5_to_9,1941.5,2167
10_to_14,3460.7,3100
15_to_19,8240.1,7260
20_to_24,13004.2,10804
25_to_29,10927.7,10497
30_to_34,9651.3,9817
35_to_39,9285.6,8978
40_to_44,8804.9,8233
45_to_49,10485,9006
50_to_54,9563.9,9764
55_to_59,7758.8,8782
60_to_64,6176.7,6112
65_to_69,3738.1,3498
70_to_74,3296.3,3054
75_to_79,4108,2764
80_to_84,5722.2,2865
85_to_89,8660.2,2813
90+,14247.3,2967
