"","age","rate","value"
"1","30_to_34",4981.3,93065
"2","0_to_4",1148.9,18456
"3","90+",7760.1,27241
"4","40_to_44",4331,81619
"5","45_to_49",4803,82329
"6","80_to_84",2969.3,23887
"7","65_to_69",1947,28113
"8","85_to_89",4697.4,24846
"9","55_to_59",3574.4,70793
"10","10_to_14",2380.3,41077
"11","60_to_64",3023,47903
"12","50_to_54",4424.3,83022
"13","25_to_29",5718.5,96937
"14","5_to_9",1177.3,21910
"15","75_to_79",2090.5,21741
"16","15_to_19",5043.6,82453
"17","35_to_39",4529.5,86396
"18","20_to_24",6623.5,99519
"19","70_to_74",1656.4,24004
