n,area_number,actual_data,synthetic_cntrl,difference,area_name,date
32,1,.80938029,.70713377,.10224652,Barking and Dagenham,28apr2020
82,1,.68859464,.65424138,.034353279,Barking and Dagenham,17jun2020
77,1,.87452686,.69572812,.17879874,Barking and Dagenham,12jun2020
5,1,.92891067,1.010311,-.08140029,Barking and Dagenham,01apr2020
38,1,.58463192,.65484506,-.070213169,Barking and Dagenham,04may2020
54,1,.49945748,.71919042,-.21973293,Barking and Dagenham,20may2020
8,1,.81006259,.93419617,-.12413361,Barking and Dagenham,04apr2020
72,1,.96674961,.63437676,.33237284,Barking and Dagenham,07jun2020
36,1,.63059604,.66498655,-.034390483,Barking and Dagenham,02may2020
84,1,.47519109,.46277645,.012414648,Barking and Dagenham,19jun2020
10,1,.75566447,.91464198,-.15897748,Barking and Dagenham,06apr2020
78,1,.87062365,.71972293,.15090075,Barking and Dagenham,13jun2020
49,1,.46167397,.71829998,-.25662604,Barking and Dagenham,15may2020
9,1,.78174043,.92457974,-.1428393,Barking and Dagenham,05apr2020
80,1,.8230322,.73856646,.084465742,Barking and Dagenham,15jun2020
86,1,.25778821,.25475901,.0030291849,Barking and Dagenham,21jun2020
17,1,.56263274,.75612652,-.1934938,Barking and Dagenham,13apr2020
88,1,.09962821,.094657242,.0049709645,Barking and Dagenham,23jun2020
28,1,.8060264,.76316941,.042857002,Barking and Dagenham,24apr2020
81,1,.7676239,.71254766,.05507623,Barking and Dagenham,16jun2020
59,1,.72342879,.76488084,-.041452024,Barking and Dagenham,25may2020
64,1,.72295636,.73842037,-.015463991,Barking and Dagenham,30may2020
69,1,.95875728,.6313467,.32741055,Barking and Dagenham,04jun2020
87,1,.16957745,.16610031,.0034771443,Barking and Dagenham,22jun2020
19,1,.51389891,.7416268,-.2277279,Barking and Dagenham,15apr2020
55,1,.54845929,.71090984,-.16245058,Barking and Dagenham,21may2020
47,1,.51044232,.67095554,-.16051319,Barking and Dagenham,13may2020
6,1,.87983525,.97202832,-.092193067,Barking and Dagenham,02apr2020
51,1,.44005093,.73983186,-.29978096,Barking and Dagenham,17may2020
40,1,.58011317,.64363253,-.063519388,Barking and Dagenham,06may2020
73,1,.93969542,.63902074,.30067468,Barking and Dagenham,08jun2020
26,1,.69095832,.77605617,-.085097827,Barking and Dagenham,22apr2020
23,1,.52677685,.76611507,-.2393382,Barking and Dagenham,19apr2020
71,1,.98233861,.6317842,.35055438,Barking and Dagenham,06jun2020
85,1,.36175478,.35559896,.0061558243,Barking and Dagenham,20jun2020
79,1,.85581595,.73753148,.11828446,Barking and Dagenham,14jun2020
33,1,.76488537,.69193524,.072950102,Barking and Dagenham,29apr2020
15,1,.62291068,.80018586,-.17727517,Barking and Dagenham,11apr2020
21,1,.49440208,.75019962,-.25579754,Barking and Dagenham,17apr2020
27,1,.75443995,.77142966,-.016989732,Barking and Dagenham,23apr2020
29,1,.83937472,.75247461,.0869001,Barking and Dagenham,25apr2020
34,1,.71506524,.6802395,.034825746,Barking and Dagenham,30apr2020
13,1,.68249005,.85682124,-.17433119,Barking and Dagenham,09apr2020
74,1,.91027391,.64633936,.26393455,Barking and Dagenham,09jun2020
2,1,1.1827486,1.2507786,-.06802997,Barking and Dagenham,29mar2020
35,1,.66874993,.67176086,-.0030109093,Barking and Dagenham,01may2020
14,1,.65385646,.82862812,-.17477168,Barking and Dagenham,10apr2020
12,1,.70800388,.88163143,-.17362757,Barking and Dagenham,08apr2020
63,1,.71410739,.7652694,-.051162027,Barking and Dagenham,29may2020
52,1,.44397637,.73865038,-.29467401,Barking and Dagenham,18may2020
56,1,.60112685,.71164501,-.11051814,Barking and Dagenham,22may2020
53,1,.46294352,.73066974,-.26772624,Barking and Dagenham,19may2020
46,1,.53775573,.64847171,-.11071598,Barking and Dagenham,12may2020
57,1,.65115732,.72308642,-.071929127,Barking and Dagenham,23may2020
75,1,.88743556,.65719712,.23023847,Barking and Dagenham,10jun2020
31,1,.84005845,.72389799,.11616045,Barking and Dagenham,27apr2020
7,1,.84176898,.94826543,-.10649645,Barking and Dagenham,03apr2020
22,1,.50251132,.75823182,-.25572053,Barking and Dagenham,18apr2020
61,1,.73292291,.78894752,-.056024585,Barking and Dagenham,27may2020
50,1,.44673276,.73333424,-.28660145,Barking and Dagenham,16may2020
1,1,1.3052992,1.3757452,-.070445992,Barking and Dagenham,28mar2020
44,1,.58043271,.62293786,-.042505119,Barking and Dagenham,10may2020
75,2,.60273367,.54648155,.056252133,Barnet,10jun2020
87,2,.082696848,.12551275,-.042815909,Barnet,22jun2020
19,2,.71045464,.71454227,-.0040876311,Barnet,15apr2020
33,2,.60165024,.59791636,.0037338631,Barnet,29apr2020
64,2,.6509344,.7741881,-.12325368,Barnet,30may2020
13,2,.63693547,.7626915,-.12575604,Barnet,09apr2020
61,2,.58383763,.78571433,-.20187673,Barnet,27may2020
70,2,.62052286,.63401884,-.013495979,Barnet,05jun2020
53,2,.75290567,.67128491,.081620783,Barnet,19may2020
32,2,.60298854,.59735125,.0056373137,Barnet,28apr2020
80,2,.48869607,.56506699,-.076370947,Barnet,15jun2020
65,2,.65474021,.75581443,-.10107422,Barnet,31may2020
5,2,.78201723,.99885404,-.21683678,Barnet,01apr2020
67,2,.6458866,.70844895,-.062562376,Barnet,02jun2020
3,2,.97377133,1.1684561,-.19468479,Barnet,30mar2020
40,2,.73367852,.69419557,.039482947,Barnet,06may2020
84,2,.24752501,.33896703,-.091442004,Barnet,19jun2020
10,2,.61123186,.81394136,-.20270951,Barnet,06apr2020
54,2,.73146886,.67798406,.053484805,Barnet,20may2020
6,2,.71804744,.94104218,-.22299477,Barnet,02apr2020
60,2,.56541342,.77491379,-.20950036,Barnet,26may2020
7,2,.67157537,.89686537,-.22528999,Barnet,03apr2020
44,2,.73524064,.68297911,.052261546,Barnet,10may2020
82,2,.37562248,.4817228,-.10610031,Barnet,17jun2020
88,2,.049086422,.074850783,-.025764357,Barnet,23jun2020
37,2,.65667647,.6649397,-.0082632499,Barnet,03may2020
41,2,.74982989,.69369805,.056131851,Barnet,07may2020
30,2,.62691092,.62418711,.0027238328,Barnet,26apr2020
52,2,.75411522,.66667509,.087440141,Barnet,18may2020
2,2,1.1018443,1.2821504,-.18030608,Barnet,29mar2020
22,2,.72233611,.72054046,.0017956558,Barnet,18apr2020
49,2,.70850122,.66553152,.0429697,Barnet,15may2020
71,2,.6139096,.60716009,.0067495094,Barnet,06jun2020
17,2,.69378692,.71852744,-.024740491,Barnet,13apr2020
81,2,.43455681,.53356761,-.099010818,Barnet,16jun2020
46,2,.70432758,.67605001,.028277578,Barnet,12may2020
36,2,.6338886,.64637458,-.012485984,Barnet,02may2020
11,2,.61280996,.79536533,-.18255539,Barnet,07apr2020
28,2,.66510129,.66894341,-.0038421389,Barnet,24apr2020
35,2,.6171338,.62621146,-.0090776924,Barnet,01may2020
42,2,.7560699,.69025868,.065811247,Barnet,08may2020
89,2,.023207355,.038806286,-.015598929,Barnet,24jun2020
73,2,.60713959,.56239146,.044748131,Barnet,08jun2020
38,2,.6835885,.67980665,.003781873,Barnet,04may2020
90,2,.0062907459,.01642159,-.010130844,Barnet,25jun2020
25,2,.71217716,.71580541,-.0036282272,Barnet,21apr2020
58,2,.58142054,.73684114,-.15542057,Barnet,24may2020
56,2,.65204901,.700288,-.048238996,Barnet,22may2020
66,2,.65144843,.73286778,-.081419341,Barnet,01jun2020
86,2,.12727024,.18911766,-.061847415,Barnet,21jun2020
14,2,.65280962,.74806964,-.095260002,Barnet,10apr2020
24,2,.71947509,.72050959,-.0010344788,Barnet,20apr2020
68,2,.6385535,.68450052,-.045947,Barnet,03jun2020
57,2,.61222279,.71692395,-.10470113,Barnet,23may2020
74,2,.60474718,.55003017,.054716978,Barnet,09jun2020
85,2,.18365106,.26185322,-.078202143,Barnet,20jun2020
4,2,.8668946,1.0739434,-.20704876,Barnet,31mar2020
26,2,.6996997,.70574546,-.0060457415,Barnet,22apr2020
63,2,.63613492,.78552645,-.14939155,Barnet,29may2020
47,2,.69892436,.67191339,.027010994,Barnet,13may2020
39,2,.71072698,.6897344,.020992592,Barnet,05may2020
27,2,.68331957,.68975997,-.006440415,Barnet,23apr2020
51,2,.74120128,.66420007,.077001244,Barnet,17may2020
15,2,.66815203,.73537302,-.067221001,Barnet,11apr2020
72,2,.60990715,.58225101,.027656132,Barnet,07jun2020
20,2,.71620727,.71609831,.00010898239,Barnet,16apr2020
12,2,.62249488,.77852929,-.15603441,Barnet,08apr2020
8,2,.6394195,.86278826,-.22336875,Barnet,04apr2020
59,2,.56465024,.75751477,-.19286455,Barnet,25may2020
23,2,.72247005,.72156811,.00090194796,Barnet,19apr2020
76,2,.59893882,.5515033,.047435518,Barnet,11jun2020
21,2,.72005951,.71843767,.0016218671,Barnet,17apr2020
18,2,.70303088,.7150169,-.011986016,Barnet,14apr2020
43,2,.7501322,.68636841,.063763797,Barnet,09may2020
16,2,.68206561,.72536308,-.043297499,Barnet,12apr2020
9,2,.61973339,.83583379,-.21610039,Barnet,05apr2020
48,2,.70066559,.66820842,.032457169,Barnet,14may2020
62,2,.61150658,.78918058,-.17767401,Barnet,28may2020
34,2,.60653257,.60846949,-.0019369388,Barnet,30apr2020
79,2,.53390712,.57642609,-.042518966,Barnet,14jun2020
50,2,.72336149,.66401231,.059349176,Barnet,16may2020
1,2,1.2502495,1.4142487,-.16399926,Barnet,28mar2020
31,2,.61164814,.60685951,.0047886404,Barnet,27apr2020
78,2,.56731421,.57293981,-.0056256191,Barnet,13jun2020
69,2,.62933481,.66012263,-.030787833,Barnet,04jun2020
55,2,.69435221,.68745083,.0069013699,Barnet,21may2020
77,2,.58851767,.56221759,.026300056,Barnet,12jun2020
45,2,.71782529,.67974979,.038075522,Barnet,11may2020
29,2,.64576858,.64598256,-.00021400454,Barnet,25apr2020
83,2,.31305301,.41455352,-.10150051,Barnet,18jun2020
42,3,.82988411,.85335153,-.02346744,Barnsley,08may2020
22,3,.90735042,.89174938,.015601063,Barnsley,18apr2020
76,3,.86860275,.57420421,.29439855,Barnsley,11jun2020
36,3,.94904894,.95769733,-.0086483844,Barnsley,02may2020
74,3,.96115398,.66058761,.30056635,Barnsley,09jun2020
88,3,.092979915,.073120236,.019859677,Barnsley,23jun2020
13,3,.86669135,.84660709,.020084284,Barnsley,09apr2020
33,3,.87306941,.87533683,-.0022674447,Barnsley,29apr2020
10,3,.95669752,.89555824,.061139274,Barnsley,06apr2020
43,3,.77616835,.82032263,-.04415426,Barnsley,09may2020
7,3,1.1426961,.96651107,.17618506,Barnsley,03apr2020
75,3,.93066889,.61622852,.31444034,Barnsley,10jun2020
70,3,.90094304,.78089797,.12004509,Barnsley,05jun2020
80,3,.50493401,.44202852,.06290549,Barnsley,15jun2020
47,3,.7170276,.7139495,.003078083,Barnsley,13may2020
2,3,1.4655585,1.3274199,.13813861,Barnsley,29mar2020
58,3,.7793138,.8132956,-.033981819,Barnsley,24may2020
16,3,.89130688,.8220672,.069239698,Barnsley,12apr2020
1,3,1.5531459,1.4557782,.0973676,Barnsley,28mar2020
12,3,.88123393,.86188668,.019347236,Barnsley,08apr2020
6,3,1.2054412,1.0050209,.20042036,Barnsley,02apr2020
52,3,.81546479,.67456365,.14090113,Barnsley,18may2020
45,3,.70899236,.76231045,-.053318106,Barnsley,11may2020
32,3,.8556574,.85030919,.0053482307,Barnsley,28apr2020
8,3,1.0776926,.93769056,.14000204,Barnsley,04apr2020
29,3,.83720112,.83332968,.0038714481,Barnsley,25apr2020
68,3,.88602257,.781358,.10466454,Barnsley,03jun2020
84,3,.26862475,.27341682,-.0047920616,Barnsley,19jun2020
11,3,.91136956,.87817216,.033197399,Barnsley,07apr2020
54,3,.77949268,.72039443,.059098229,Barnsley,20may2020
82,3,.35799509,.36709464,-.0090995403,Barnsley,17jun2020
48,3,.74809492,.69359863,.05449627,Barnsley,14may2020
73,3,.96292359,.7028451,.26007852,Barnsley,08jun2020
15,3,.87554812,.82447296,.051075149,Barnsley,11apr2020
9,3,1.0139401,.91485006,.09909007,Barnsley,05apr2020
71,3,.92227799,.76516145,.15711653,Barnsley,06jun2020
49,3,.7845183,.67709035,.10742795,Barnsley,15may2020
53,3,.79819328,.69354224,.10465106,Barnsley,19may2020
28,3,.84160256,.84321547,-.0016129082,Barnsley,24apr2020
21,3,.918998,.88197154,.037026457,Barnsley,17apr2020
19,3,.92877007,.85191327,.076856822,Barnsley,15apr2020
25,3,.86826795,.88368237,-.015414417,Barnsley,21apr2020
3,3,1.3907803,1.2177486,.17303164,Barnsley,30mar2020
5,3,1.2651035,1.057511,.20759246,Barnsley,01apr2020
41,3,.88771063,.88756603,.00014461923,Barnsley,07may2020
24,3,.88089627,.89237851,-.011482261,Barnsley,20apr2020
60,3,.8280822,.800852,.027230192,Barnsley,26may2020
63,3,.88491106,.76053834,.12437274,Barnsley,29may2020
30,3,.83739471,.82966077,.0077339378,Barnsley,26apr2020
38,3,.97897226,.96252954,.016442692,Barnsley,04may2020
78,3,.6893931,.50503665,.18435648,Barnsley,13jun2020
46,3,.70271599,.73702401,-.034308005,Barnsley,12may2020
57,3,.764283,.80307233,-.038789336,Barnsley,23may2020
85,3,.22787142,.21878737,.0090840459,Barnsley,20jun2020
27,3,.84880376,.85649967,-.0076959119,Barnsley,23apr2020
90,3,.022506209,.019778086,.0027281237,Barnsley,25jun2020
39,3,.96885794,.94593644,.022921519,Barnsley,05may2020
14,3,.86591673,.83332664,.032590114,Barnsley,10apr2020
20,3,.92684966,.86780965,.059040021,Barnsley,16apr2020
65,3,.89311558,.75502539,.13809019,Barnsley,31may2020
26,3,.85756636,.87087536,-.013309016,Barnsley,22apr2020
40,3,.93736941,.91977853,.017590852,Barnsley,06may2020
34,3,.89547497,.90612483,-.010649874,Barnsley,30apr2020
31,3,.84346479,.83487707,.0085876929,Barnsley,27apr2020
23,3,.89418,.89535826,-.0011782811,Barnsley,19apr2020
59,3,.80222547,.8114928,-.0092673292,Barnsley,25may2020
37,3,.97035438,.96693355,.0034208347,Barnsley,03may2020
81,3,.42407948,.40643293,.017646536,Barnsley,16jun2020
56,3,.75932813,.78117901,-.021850882,Barnsley,22may2020
4,3,1.3251462,1.1277312,.19741502,Barnsley,31mar2020
69,3,.88882023,.78567749,.10314277,Barnsley,04jun2020
89,3,.053999525,.042171512,.011828015,Barnsley,24jun2020
18,3,.92260945,.83722663,.085382834,Barnsley,14apr2020
35,3,.92206317,.93589246,-.013829305,Barnsley,01may2020
66,3,.8920387,.76126242,.13077627,Barnsley,01jun2020
77,3,.7836675,.53726363,.24640389,Barnsley,12jun2020
87,3,.13609535,.11359005,.022505291,Barnsley,22jun2020
64,3,.89127278,.7548086,.13646418,Barnsley,30may2020
83,3,.30846903,.32315403,-.014685018,Barnsley,18jun2020
79,3,.5949344,.4743582,.12057619,Barnsley,14jun2020
86,3,.18230832,.16349882,.018809494,Barnsley,21jun2020
72,3,.94629842,.73862249,.20767593,Barnsley,07jun2020
17,3,.90868682,.82658798,.082098849,Barnsley,13apr2020
55,3,.76504552,.75153041,.013515138,Barnsley,21may2020
50,3,.81216967,.66671735,.14545232,Barnsley,16may2020
44,3,.73450816,.789949,-.055440813,Barnsley,10may2020
61,3,.85211897,.78616405,.065954916,Barnsley,27may2020
51,3,.82254368,.66539133,.15715234,Barnsley,17may2020
62,3,.87179673,.77162039,.10017635,Barnsley,28may2020
67,3,.88870418,.77156121,.117143,Barnsley,02jun2020
81,4,0,.26389927,-.26389927,Bath and North East Somerset,16jun2020
21,4,.55805409,.57749885,-.019444771,Bath and North East Somerset,17apr2020
33,4,.55889249,.59813112,-.039238613,Bath and North East Somerset,29apr2020
49,4,.55815059,.46891195,.089238659,Bath and North East Somerset,15may2020
41,4,.65896362,.63025987,.028703768,Bath and North East Somerset,07may2020
89,4,0,.010607751,-.010607751,Bath and North East Somerset,24jun2020
72,4,.00029308224,.49348152,-.49318844,Bath and North East Somerset,07jun2020
83,4,0,.18962419,-.18962419,Bath and North East Somerset,18jun2020
1,4,1.667924,1.5482574,.11966665,Bath and North East Somerset,28mar2020
9,4,.82866472,.9426015,-.1139368,Bath and North East Somerset,05apr2020
61,4,.41876736,.63927406,-.22050668,Bath and North East Somerset,27may2020
87,4,0,.043902017,-.043902017,Bath and North East Somerset,22jun2020
10,4,.77538419,.91984451,-.14446029,Bath and North East Somerset,06apr2020
75,4,0,.3976137,-.3976137,Bath and North East Somerset,10jun2020
90,4,0,.0045131985,-.0045131985,Bath and North East Somerset,25jun2020
27,4,.54771727,.52830046,.019416813,Bath and North East Somerset,23apr2020
15,4,.66625404,.8149069,-.14865287,Bath and North East Somerset,11apr2020
68,4,.092194624,.56638116,-.47418654,Bath and North East Somerset,03jun2020
6,4,1.0766532,1.0729567,.0036965057,Bath and North East Somerset,02apr2020
52,4,.62697834,.46110907,.16586928,Bath and North East Somerset,18may2020
38,4,.65011358,.61845189,.031661671,Bath and North East Somerset,04may2020
50,4,.57412773,.45745835,.11666937,Bath and North East Somerset,16may2020
48,4,.55393803,.48797479,.065963238,Bath and North East Somerset,14may2020
24,4,.5280962,.52162701,.0064692125,Bath and North East Somerset,20apr2020
71,4,.0069586746,.51998997,-.5130313,Bath and North East Somerset,06jun2020
23,4,.53258067,.53243232,.00014836233,Bath and North East Somerset,19apr2020
37,4,.63281828,.61139607,.021422226,Bath and North East Somerset,03may2020
55,4,.66062355,.51776028,.14286327,Bath and North East Somerset,21may2020
8,4,.89652669,.97436386,-.077837184,Bath and North East Somerset,04apr2020
57,4,.62731308,.56700069,.060312379,Bath and North East Somerset,23may2020
7,4,.97999084,1.0171109,-.037120104,Bath and North East Somerset,03apr2020
34,4,.56869239,.59969866,-.031006284,Bath and North East Somerset,30apr2020
35,4,.58632261,.60175008,-.015427452,Bath and North East Somerset,01may2020
85,4,0,.11054371,-.11054371,Bath and North East Somerset,20jun2020
74,4,0,.42865783,-.42865783,Bath and North East Somerset,09jun2020
16,4,.65337861,.77548265,-.12210403,Bath and North East Somerset,12apr2020
45,4,.5796088,.56536496,.014243833,Bath and North East Somerset,11may2020
88,4,0,.02272927,-.02272927,Bath and North East Somerset,23jun2020
4,4,1.2954874,1.2253002,.070187196,Bath and North East Somerset,31mar2020
54,4,.65711868,.49504352,.16207518,Bath and North East Somerset,20may2020
36,4,.60986573,.60559601,.0042697405,Bath and North East Somerset,02may2020
29,4,.55886823,.55843168,.00043651852,Bath and North East Somerset,25apr2020
84,4,0,.14970949,-.14970949,Bath and North East Somerset,19jun2020
44,4,.60071999,.59011221,.01060777,Bath and North East Somerset,10may2020
56,4,.65318477,.54225838,.11092637,Bath and North East Somerset,22may2020
80,4,0,.29154563,-.29154563,Bath and North East Somerset,15jun2020
5,4,1.1825533,1.14245,.040103279,Bath and North East Somerset,01apr2020
73,4,0,.4621194,-.4621194,Bath and North East Somerset,08jun2020
77,4,0,.34913108,-.34913108,Bath and North East Somerset,12jun2020
11,4,.73458654,.90353698,-.16895044,Bath and North East Somerset,07apr2020
66,4,.1748912,.59497136,-.42008016,Bath and North East Somerset,01jun2020
17,4,.63842165,.73272824,-.094306603,Bath and North East Somerset,13apr2020
12,4,.70566797,.88954556,-.18387756,Bath and North East Somerset,08apr2020
65,4,.22140491,.61262059,-.39121568,Bath and North East Somerset,31may2020
40,4,.66333854,.63037807,.032960501,Bath and North East Somerset,06may2020
39,4,.66038489,.62556195,.034822941,Bath and North East Somerset,05may2020
70,4,.026340999,.54061455,-.51427358,Bath and North East Somerset,05jun2020
64,4,.26765615,.62836003,-.36070392,Bath and North East Somerset,30may2020
13,4,.68765444,.87254053,-.18488608,Bath and North East Somerset,09apr2020
53,4,.64613903,.47552341,.17061561,Bath and North East Somerset,19may2020
59,4,.53128558,.61170113,-.080415517,Bath and North East Somerset,25may2020
82,4,0,.22884335,-.22884335,Bath and North East Somerset,17jun2020
20,4,.57910275,.60987008,-.030767296,Bath and North East Somerset,16apr2020
63,4,.31439075,.63888496,-.32449424,Bath and North East Somerset,29may2020
62,4,.36459064,.64277685,-.27818623,Bath and North East Somerset,28may2020
67,4,.13121253,.57908213,-.44786963,Bath and North East Somerset,02jun2020
42,4,.64649034,.62394273,.022547582,Bath and North East Somerset,08may2020
28,4,.55623662,.5416128,.014623798,Bath and North East Somerset,24apr2020
47,4,.55652595,.51214743,.044378515,Bath and North East Somerset,13may2020
25,4,.52931172,.51770467,.01160704,Bath and North East Somerset,21apr2020
22,4,.54225707,.55126363,-.009006585,Bath and North East Somerset,18apr2020
79,4,0,.31271303,-.31271303,Bath and North East Somerset,14jun2020
51,4,.60058045,.45468196,.14589849,Bath and North East Somerset,17may2020
30,4,.55743307,.57498318,-.017550109,Bath and North East Somerset,26apr2020
19,4,.60157442,.64779568,-.046221241,Bath and North East Somerset,15apr2020
18,4,.6216464,.68949217,-.067845784,Bath and North East Somerset,14apr2020
58,4,.58384472,.59072793,-.0068832031,Bath and North East Somerset,24may2020
26,4,.53686434,.52005917,.016805161,Bath and North East Somerset,22apr2020
31,4,.55537599,.58749485,-.032118842,Bath and North East Somerset,27apr2020
32,4,.55509359,.59489888,-.039805312,Bath and North East Somerset,28apr2020
46,4,.56487614,.53866917,.026206981,Bath and North East Somerset,12may2020
78,4,0,.33067244,-.33067244,Bath and North East Somerset,13jun2020
14,4,.67648333,.8479628,-.17147946,Bath and North East Somerset,10apr2020
69,4,.056724645,.55501354,-.49828887,Bath and North East Somerset,04jun2020
86,4,0,.074074611,-.074074611,Bath and North East Somerset,21jun2020
2,4,1.5400994,1.4291068,.1109926,Bath and North East Somerset,29mar2020
3,4,1.4150996,1.3212066,.093893044,Bath and North East Somerset,30mar2020
43,4,.62537527,.6103965,.014978743,Bath and North East Somerset,09may2020
76,4,0,.37112045,-.37112045,Bath and North East Somerset,11jun2020
60,4,.47522682,.62839818,-.15317135,Bath and North East Somerset,26may2020
45,5,.9643389,.90619504,.058143862,Bedford,11may2020
56,5,.91545081,.73650789,.17894292,Bedford,22may2020
59,5,.96547925,.70738024,.25809899,Bedford,25may2020
77,5,.49172348,.50062108,-.0088976212,Bedford,12jun2020
73,5,.77361035,.6613881,.11222228,Bedford,08jun2020
50,5,.82125592,.71795315,.10330278,Bedford,16may2020
68,5,1.0324875,.77619952,.25628799,Bedford,03jun2020
12,5,.89080322,.83235914,.05844409,Bedford,08apr2020
6,5,1.0924902,.94488955,.14760068,Bedford,02apr2020
62,5,1.0165993,.72118068,.29541862,Bedford,28may2020
37,5,1.0261974,1.0217518,.0044456879,Bedford,03may2020
53,5,.84532231,.73178422,.1135381,Bedford,19may2020
22,5,.80008662,.7494238,.050662801,Bedford,18apr2020
9,5,.96237451,.85613835,.10623618,Bedford,05apr2020
30,5,.75716311,.76496482,-.0078017199,Bedford,26apr2020
49,5,.83435673,.73243994,.10191678,Bedford,15may2020
79,5,.34355867,.42039216,-.076833479,Bedford,14jun2020
74,5,.70737773,.62653363,.080844119,Bedford,09jun2020
63,5,1.0393113,.7387284,.30058292,Bedford,29may2020
75,5,.63859898,.58615696,.052442033,Bedford,10jun2020
17,5,.86500162,.80057687,.064424738,Bedford,13apr2020
66,5,1.068379,.77950168,.28887734,Bedford,01jun2020
21,5,.81994349,.75460768,.065335803,Bedford,17apr2020
47,5,.88792175,.79978818,.088133551,Bedford,13may2020
55,5,.89256012,.74105042,.15150972,Bedford,21may2020
72,5,.83715922,.69160509,.14555413,Bedford,07jun2020
4,5,1.2276342,1.0690776,.15855655,Bedford,31mar2020
70,5,.95095205,.74462295,.20632914,Bedford,05jun2020
85,5,.038315386,.16073778,-.1224224,Bedford,20jun2020
27,5,.73442018,.75435674,-.019936573,Bedford,23apr2020
78,5,.41685978,.46028453,-.043424755,Bedford,13jun2020
46,5,.92395192,.84939623,.074555725,Bedford,12may2020
36,5,.97724247,.96847224,.0087702358,Bedford,02may2020
7,5,1.0415742,.90514576,.13642851,Bedford,03apr2020
82,5,.15294088,.30025974,-.14731885,Bedford,17jun2020
54,5,.8679927,.73927051,.12872218,Bedford,20may2020
13,5,.87867486,.8296867,.048988163,Bedford,09apr2020
19,5,.85202152,.77428937,.077732146,Bedford,15apr2020
69,5,.99712121,.76408267,.23303854,Bedford,04jun2020
71,5,.89673704,.71946973,.17726733,Bedford,06jun2020
57,5,.93499488,.72715557,.2078393,Bedford,23may2020
35,5,.92675096,.91426939,.012481553,Bedford,01may2020
20,5,.83775634,.76288801,.074868307,Bedford,16apr2020
81,5,.21013318,.34005493,-.12992175,Bedford,16jun2020
1,5,1.5287983,1.3979422,.1308562,Bedford,28mar2020
64,5,1.0585189,.75659817,.30192071,Bedford,30may2020
32,5,.80042315,.79440337,.0060197827,Bedford,28apr2020
33,5,.83558202,.82405114,.011530862,Bedford,29apr2020
24,5,.75964075,.74698198,.012658793,Bedford,20apr2020
87,5,.0073736962,.071070231,-.063696533,Bedford,22jun2020
5,5,1.1538985,.9983651,.15553339,Bedford,01apr2020
15,5,.86699682,.82006162,.046935197,Bedford,11apr2020
38,5,1.0677356,1.0674733,.00026231527,Bedford,04may2020
16,5,.86589247,.81167817,.054214276,Bedford,12apr2020
58,5,.95138389,.71614695,.23523694,Bedford,24may2020
76,5,.56634074,.54289031,.023450457,Bedford,11jun2020
88,5,.0023256401,.04087783,-.038552191,Bedford,23jun2020
31,5,.77455461,.77552778,-.00097315956,Bedford,27apr2020
25,5,.74462324,.7491954,-.0045721787,Bedford,21apr2020
34,5,.87860793,.8647216,.01388632,Bedford,30apr2020
67,5,1.0562842,.78132516,.27495903,Bedford,02jun2020
14,5,.87090284,.82588899,.045013838,Bedford,10apr2020
40,5,1.1072198,1.1089113,-.0016914804,Bedford,06may2020
29,5,.7460357,.75946707,-.013431357,Bedford,25apr2020
