"","age","rate","value"
"1","15_to_19",1.3,21
"2","90+",28.2,99
"3","30_to_34",6.7,125
"4","25_to_29",6.5,110
"5","55_to_59",6.5,129
"6","10_to_14",0.6,10
"7","65_to_69",6.8,98
"8","20_to_24",3.6,54
"9","75_to_79",11.7,122
"10","80_to_84",13.3,107
"11","5_to_9",0.3,5
"12","85_to_89",27.8,147
"13","70_to_74",8.5,123
"14","45_to_49",6.4,109
"15","35_to_39",5.5,104
"16","50_to_54",7.5,140
"17","0_to_4",0.7,12
"18","60_to_64",7,111
"19","40_to_44",4.6,86
